mean,median,stdev,lat,lon,zip_code
69416.0,57279.0,53678.0,40.8377,-84.2676,45833
66611.0,300000.0,41685.0,40.7544,-83.6999,45835
67736.6,56851.8,45674.0,41.0516,-83.6522,45840
88514.0,300000.0,41847.0,40.4243,-84.7309,45846
64064.0,59195.0,39365.0,41.0556,-84.4595,45849
75358.0,68473.0,49283.0,40.3957,-84.3788,45865
71389.0,59684.0,49542.0,40.4942,-84.3164,45871
51772.0,42411.0,39247.0,41.1822,-83.679,45872
78795.0,300000.0,45941.0,41.0367,-84.051,45875
72351.0,64830.0,50153.0,40.938,-84.3063,45876
49081.0,40701.0,36043.0,41.1407,-84.5853,45879
85923.0,300000.0,47559.0,41.07,-84.6954,45880
54804.0,39445.0,48649.0,40.5208,-84.3955,45885
74321.0,68934.0,44552.0,41.1389,-83.6493,45889
44350.5,42006.5,30378.0,40.8795,-84.5865,45891
44396.0,35943.0,31163.0,40.5723,-84.1801,45895
70485.0,58678.0,46156.0,40.5926,-83.9854,45896
58649.0,43911.0,46101.0,40.2673,-85.6773,46001
73243.0,103317.25,42367.75,40.1048,-85.7175,46011
49294.0,45016.5,34983.5,40.1415,-85.6312,46012
40672.0,37620.0,30819.0,40.0719,-85.6803,46013
32153.0,21784.0,34389.0,40.0934,-85.6772,46016
74259.0,82908.0,37504.0,40.1335,-86.0344,46030
112468.33,223282.0,58387.67,39.9607,-86.138,46032
122416.0,110380.0,70538.0,39.9684,-86.0944,46033
48558.0,40870.0,38024.0,40.2829,-85.8416,46036
96733.5,300000.0,64040.0,39.9438,-86.0191,46037
99002.0,86921.0,61871.0,39.9689,-86.0264,46038
55520.0,41624.0,46554.0,39.907,-85.8716,46040
59497.75,106760.5,40501.5,40.2934,-86.5086,46041
68898.0,58080.0,53730.0,40.2434,-85.7994,46044
76158.0,58234.0,55624.0,40.1413,-85.8182,46051
63399.0,47005.5,43636.5,40.0927,-86.4433,46052
50185.5,45480.0,31464.5,40.2402,-86.2943,46057
56097.33,46604.33,46582.33,40.0737,-85.9752,46060
81593.0,69800.0,63459.0,40.0195,-86.0471,46062
60596.67,142904.0,36849.33,39.9952,-85.7129,46064
67741.0,61076.0,36894.0,40.3624,-86.1269,46068
52111.0,43239.0,37014.0,40.2974,-86.0274,46072
77200.5,60696.5,55690.5,40.046,-86.1441,46074
82701.0,72919.0,51357.0,39.9703,-86.3607,46075
83345.0,73710.0,51584.0,40.0221,-86.32,46077
55369.0,44693.0,37266.0,39.6503,-85.5848,46104
51950.67,127353.33,42940.0,39.7189,-86.0848,46107
53311.0,46019.0,39654.0,39.5385,-86.3731,46111
76042.0,62941.0,53974.0,39.6579,-86.5006,46118
61432.5,44488.5,48468.5,39.4786,-86.7924,46120
53792.0,300000.0,34728.0,39.74,-86.5187,46122
94480.67,80217.33,59709.33,39.7596,-86.4136,46123
76672.0,71126.0,47514.0,39.5393,-86.5593,46125
55097.5,56880.0,32113.5,39.6028,-85.8851,46126
77737.0,63749.0,56017.0,39.7371,-86.7072,46128
73304.25,121599.0,51580.75,39.5001,-86.0305,46131
70025.0,300000.0,42612.0,39.6551,-86.8794,46135
68028.67,145726.0,41075.33,39.7911,-85.7471,46140
84798.0,157025.0,56742.33,39.6085,-86.1804,46142
83086.5,71009.0,52241.0,39.5975,-86.145,46143
71740.5,62145.0,50040.5,39.9694,-86.5347,46147
64018.33,144141.67,49985.0,39.4622,-86.3744,46151
58048.0,54847.0,42596.0,39.6085,-86.3572,46158
71263.0,55320.0,56197.0,39.7351,-85.868,46163
58043.0,52200.0,50006.0,39.2469,-86.1731,46164
98203.0,91775.5,59357.0,39.8759,-86.4455,46167
88826.0,300000.0,56775.0,39.689,-86.4065,46168
55638.5,47293.5,44165.0,39.615,-85.3945,46173
52869.0,44802.67,40611.0,39.517,-85.7913,46176
73309.0,68871.0,43178.0,39.3836,-86.148,46181
58136.0,55631.0,32010.0,39.5618,-86.0994,46184
42067.4,34285.8,37875.4,39.7737,-86.1166,46201
23501.0,13170.0,23177.5,40.6955,-86.753,46202
38273.0,31438.0,30755.8,39.7525,-86.1255,46203
38364.0,9146.0,53431.0,39.7691,-86.1688,46204
37319.25,25617.75,35200.75,39.8209,-86.1395,46205
92431.67,78023.0,69512.0,39.8336,-86.1627,46208
61811.0,43083.5,47118.0,39.679,-86.1588,46217
29361.2,76470.8,23669.8,39.8077,-86.0932,46218
47643.75,101141.75,34578.5,39.7881,-86.0324,46219
135085.0,147106.0,76460.0,39.8623,-86.1505,46220
60091.0,57266.0,34720.0,39.6731,-86.2484,46221
62790.5,103396.5,43844.25,39.8012,-86.2155,46222
41493.17,37737.5,28195.67,39.8089,-86.2534,46224
37063.0,28400.0,30044.0,39.7292,-86.1479,46225
41945.17,34277.33,32880.83,39.8404,-86.0597,46226
53351.8,43781.0,38779.2,39.681,-86.1215,46227
44330.0,38076.0,28085.0,39.8615,-86.2028,46228
37648.5,31291.0,30448.0,39.794,-85.9803,46229
60156.0,50756.5,38258.0,39.8143,-86.3111,46234
45983.0,28952.0,50764.0,39.8372,-86.0007,46235
111239.33,165527.33,58009.67,39.8896,-85.9605,46236
96107.5,87015.0,57865.5,39.6667,-86.0316,46237
86438.25,70491.5,59960.0,39.901,-86.1156,46240
43132.8,35008.6,35906.8,39.731,-86.256,46241
63017.67,50072.67,46726.67,39.8435,-86.2514,46254
85241.33,81680.33,55702.33,39.9029,-86.0353,46256
34187.5,26716.0,33292.0,39.8911,-86.1947,46260
35187.5,27349.0,28359.0,39.8899,-86.2333,46268
103936.0,300000.0,56509.0,39.8855,-86.2974,46278
64168.0,300000.0,38716.0,41.3685,-87.4025,46303
103045.25,154341.0,60499.75,41.6124,-87.0693,46304
88440.25,74862.0,63914.0,41.4199,-87.3468,46307
84288.0,76952.0,56963.0,41.5077,-87.5074,46311
40198.0,30819.0,33383.5,41.6487,-87.4625,46312
90632.0,300000.0,52865.0,41.5209,-87.4338,46319
13375.0,9661.0,15154.0,41.6191,-87.5179,46320
85829.0,300000.0,58688.0,41.5481,-87.5126,46321
77704.33,68902.67,49804.67,41.5493,-87.4573,46322
54115.0,47012.0,37861.33,41.5778,-87.4511,46323
60907.33,123697.0,51547.0,41.5896,-87.5065,46324
100910.0,92849.0,61326.0,41.4037,-87.2214,46341
60868.5,58455.0,42791.0,41.5344,-87.2617,46342
75941.0,81165.0,50360.0,41.493,-86.6826,46346
65924.0,60309.0,43328.0,41.2925,-87.0,46347
63208.0,54561.0,40734.0,41.1254,-87.4008,46349
46878.0,213064.33,32781.33,41.5928,-86.7418,46350
75115.5,181749.0,43780.0,41.2911,-87.417,46356
56124.89,45859.22,43948.44,41.7017,-86.8826,46360
50835.0,42494.0,37100.0,41.2529,-86.7271,46366
59247.75,46402.25,46257.75,41.5693,-87.1904,46368
84160.0,300000.0,48423.0,41.6727,-86.607,46371
70289.5,55649.5,52808.0,41.4862,-87.4683,46375
72021.5,62972.5,47683.0,41.4485,-87.0184,46383
89635.0,146308.67,55647.0,41.4623,-87.1253,46385
70390.0,173711.0,52479.5,41.1004,-87.0824,46392
56375.67,47654.67,39776.0,41.679,-87.4922,46394
27022.0,10906.0,36518.0,41.5995,-87.3495,46402
68897.0,43358.0,77109.0,41.6081,-87.2622,46403
28661.0,22649.0,25179.0,41.5925,-87.3661,46404
39183.5,34331.0,29596.0,41.5807,-87.2557,46405
42560.67,42186.67,33677.67,41.5802,-87.4054,46406
29476.33,18792.0,29402.67,41.5787,-87.3352,46407
53789.0,45203.0,42871.0,41.531,-87.3678,46408
40983.0,34371.0,33125.0,41.5585,-87.3227,46409
62578.0,217651.0,38891.0,41.4796,-87.3772,46410
59314.0,47868.0,46323.0,41.2203,-86.2024,46501
73850.0,62402.0,53823.0,41.4159,-86.1464,46506
68996.0,174879.5,56687.0,41.7744,-85.8287,46507
67487.0,53764.0,51728.0,41.0832,-85.8868,46510
92938.0,300000.0,66625.0,41.2233,-86.4068,46511
39074.0,36066.5,24135.0,41.7103,-85.9689,46514
45749.8,93216.0,31875.0,41.681,-85.9484,46516
50498.0,165941.0,35768.5,41.6352,-85.9594,46517
61624.5,53081.5,45850.5,41.571,-85.8671,46526
58693.0,300000.0,40124.0,41.6024,-85.8079,46528
106990.0,191476.5,69392.0,41.7357,-86.1305,46530
60292.0,52730.0,40747.0,41.2456,-86.5394,46534
57497.0,125670.0,39028.33,41.4854,-86.2706,46536
66067.0,62866.0,29266.0,41.3396,-85.7958,46538
71053.0,62059.0,45468.0,41.6887,-85.7284,46540
63352.0,60798.0,40687.0,41.3917,-85.9169,46542
48767.0,37032.0,36435.0,41.6555,-86.166,46544
67909.33,62400.33,43724.67,41.6866,-86.1277,46545
76984.0,66710.0,56183.0,41.4829,-85.9748,46550
49042.0,37563.0,37302.0,41.5005,-85.8249,46553
62677.0,45701.0,50063.0,41.3097,-85.6903,46555
92070.0,300000.0,40803.0,41.6352,-86.0854,46561
52815.0,39515.0,44213.0,41.3258,-86.3135,46563
51342.0,44768.0,43486.0,41.4206,-85.7494,46567
70542.0,179643.0,39948.0,41.5726,-85.9734,46573
80182.0,64012.33,60494.33,41.2298,-85.84,46580
57754.0,49558.0,36548.0,41.2836,-85.8055,46582
55724.0,160260.0,42559.5,41.6822,-86.2577,46601
55568.0,143471.0,35093.4,41.6289,-86.2723,46614
44972.0,37949.5,31941.5,41.6754,-86.2114,46615
40690.0,34677.0,27805.0,41.6771,-86.2065,46617
56639.0,44344.6,44631.8,41.6777,-86.3322,46619
34967.0,31212.33,27973.0,41.7022,-86.281,46628
83488.0,71679.0,57398.0,41.7333,-86.201,46635
59131.33,46596.0,47772.33,41.7236,-86.2348,46637
53543.0,48956.0,40984.0,41.4047,-85.4173,46701
58261.0,50119.0,40637.0,41.6496,-85.0066,46703
56803.0,300000.0,38843.0,41.3716,-85.0656,46706
37924.0,37991.0,23761.0,40.6592,-84.9533,46711
48832.33,39583.33,35194.0,40.7128,-85.1709,46714
48579.0,38892.0,37484.0,41.4039,-84.879,46721
74624.0,176283.5,47869.0,41.2257,-85.3094,46723
74034.33,221935.0,41516.67,41.1572,-85.4913,46725
55282.0,34349.0,53425.0,40.8494,-84.9202,46733
82466.5,187822.0,56409.0,41.729,-85.0065,46737
63926.0,53012.0,40837.0,41.3272,-85.1221,46738
50354.0,39270.5,37183.5,40.893,-85.4926,46750
52749.0,41748.0,40436.0,41.4423,-85.2615,46755
60139.6,99121.2,44895.0,41.6294,-85.2707,46761
42963.0,37091.0,25899.0,41.1792,-85.6239,46764
80070.0,300000.0,50803.0,41.2238,-84.9909,46765
48507.5,40832.0,38173.0,41.4671,-85.5902,46767
66969.0,56102.0,50250.0,40.7029,-84.9342,46772
53734.5,47989.5,32239.5,40.9683,-84.9041,46773
70760.0,300000.0,47220.0,41.0409,-85.0144,46774
47415.0,43927.0,28715.0,41.3147,-84.9011,46785
40463.0,35076.0,28206.0,40.7056,-85.4852,46792
53391.0,46090.0,37734.0,41.4178,-85.0891,46793
61530.0,52112.0,43593.0,41.3136,-85.4287,46796
76543.0,300000.0,39553.0,41.0484,-84.8991,46797
39632.0,34123.0,27830.0,41.0596,-85.1756,46802
33007.0,27516.5,28616.5,41.0632,-85.1139,46803
99062.5,300000.0,64501.0,41.0602,-85.2552,46804
47669.0,45410.0,33697.5,41.0987,-85.1148,46805
37703.0,24442.0,39899.67,41.0415,-85.1013,46806
70862.0,53950.0,51124.0,41.0466,-85.151,46807
38174.33,34792.67,24303.33,41.0934,-85.1598,46808
46089.0,43071.0,32913.0,41.0377,-85.1776,46809
125710.0,116434.5,73760.5,41.0525,-85.3094,46814
71403.0,63522.0,47045.0,41.1084,-85.0508,46815
37086.0,25976.0,25651.0,41.0419,-85.0695,46816
65961.0,164094.0,45663.5,41.1642,-85.1639,46818
45540.0,38605.5,36346.5,41.1251,-85.1208,46825
66135.25,52807.25,49076.5,41.1367,-85.0793,46835
115995.0,300000.0,71906.0,41.2294,-85.1076,46845
50333.33,40276.83,41445.5,40.4845,-86.1245,46901
56631.0,46654.0,43956.0,41.1329,-85.9711,46910
56208.33,49334.67,36842.33,40.6502,-86.0458,46914
64295.0,56846.0,39248.0,40.5546,-86.6388,46923
65838.0,56337.0,48585.0,40.9035,-86.0527,46926
51318.0,48216.0,36740.0,40.413,-85.6037,46928
52599.5,40325.0,39899.5,40.571,-86.5286,46929
49404.0,52799.0,34531.0,40.974,-86.2356,46931
67625.0,300000.0,43772.0,40.4908,-85.9325,46936
58352.25,107871.75,44950.25,40.7378,-86.3209,46947
31383.5,26246.0,22083.5,40.5586,-85.6654,46952
42028.0,32162.0,37971.0,40.55,-85.6604,46953
47180.0,43336.0,25836.0,40.9794,-85.7889,46962
39086.5,29802.0,34299.0,40.7499,-86.0747,46970
59449.5,176267.0,39677.5,41.089,-86.2744,46975
64887.0,300000.0,34546.0,40.8411,-86.4082,46978
86462.0,300000.0,46734.0,40.4966,-86.3128,46979
61338.33,131824.67,51323.67,40.4597,-85.8165,46986
58019.0,55815.0,38892.0,40.5998,-85.7604,46987
71678.0,56344.0,51777.0,40.428,-85.5011,46989
45631.5,36815.0,35018.5,40.7917,-85.8201,46992
57984.0,300000.0,52785.0,41.0411,-86.5312,46996
46514.5,35977.0,38998.5,39.0626,-84.9084,47001
58669.5,52168.0,37718.0,39.3821,-84.9198,47016
57570.0,57607.0,35922.0,39.474,-85.183,47024
66194.0,168402.5,41002.0,39.1481,-84.8588,47025
55514.0,52192.0,29063.0,38.9521,-84.8661,47040
69885.0,49816.0,54484.0,39.2266,-85.1372,47041
49908.0,39619.5,38588.0,39.0581,-85.2822,47042
65331.0,59603.0,53056.0,38.8466,-85.1106,47043
35116.0,25875.0,40492.0,38.7495,-85.8141,47102
84974.0,73647.0,54999.0,38.4482,-85.9012,47106
36973.0,300000.0,38557.0,38.6652,-86.2975,47108
41306.0,26503.0,47522.0,38.4267,-85.6809,47111
62809.5,175309.5,43578.0,38.0758,-86.0668,47117
87669.5,300000.0,51643.5,38.3612,-85.9039,47119
107628.0,300000.0,66696.0,38.3179,-85.9115,47122
82258.0,69129.0,58654.0,38.3798,-85.9748,47124
45282.0,42716.0,28959.0,38.3067,-85.7577,47129
73876.17,177178.33,44767.5,38.3124,-85.6983,47130
55627.0,43549.0,45366.0,38.1713,-86.2369,47137
42868.0,45120.0,22770.0,38.6587,-85.6695,47138
52148.0,45648.0,35790.0,38.3477,-86.3172,47140
47364.0,34537.0,41551.0,38.3425,-86.2749,47145
51673.17,40293.67,38953.67,38.315,-85.8085,47150
43586.0,30547.0,39817.0,38.288,-86.0659,47166
48652.5,47454.5,33199.5,38.6541,-86.1425,47167
66080.0,57619.0,47060.0,38.3816,-85.7425,47172
70303.75,115232.75,50677.0,39.1945,-85.8978,47201
68072.5,56785.0,47965.5,38.8947,-86.1074,47220
60029.67,129440.33,44924.0,39.3087,-85.5127,47240
66228.0,300000.0,41520.0,38.9764,-85.7318,47245
56845.0,48503.0,38118.0,39.3001,-85.7818,47246
57103.33,51625.0,36198.67,38.8061,-85.4667,47250
39698.0,27022.0,31777.0,38.8246,-86.1722,47260
51852.5,44468.0,42433.0,39.0244,-85.5679,47265
44165.0,35998.5,33657.0,38.9584,-85.8717,47274
35824.75,25312.75,31020.25,40.1768,-85.3624,47302
85028.0,76337.0,48220.0,40.27,-85.3889,47303
34477.5,90298.5,26747.75,40.1902,-85.4197,47304
30409.0,15648.0,32554.0,40.1962,-85.3811,47305
45281.5,33265.5,38234.5,39.806,-85.1553,47327
53080.0,43821.0,36804.0,39.8112,-84.9959,47330
52241.33,47845.33,30833.67,39.6603,-85.2242,47331
80646.0,72164.0,51616.0,40.1026,-85.5092,47334
45717.0,33576.0,38042.0,39.9604,-84.8776,47341
54834.5,46887.5,40847.0,39.9142,-85.1506,47346
45256.0,34507.0,38316.0,40.4487,-85.343,47348
44563.0,34687.0,31874.0,39.9166,-85.4697,47351
57417.0,300000.0,32592.0,40.0851,-84.8777,47355
54880.25,43292.0,44522.5,39.9223,-85.3444,47362
39091.0,35704.0,27683.0,40.4919,-85.1467,47369
65989.0,50559.0,53248.0,40.375,-84.9101,47371
58630.0,54122.0,38549.0,40.3439,-85.1215,47373
37676.25,29501.75,29099.0,39.828,-84.9022,47374
63877.0,56568.0,55925.0,40.2456,-84.9088,47380
62402.5,47279.0,50837.0,39.8286,-85.3928,47387
39858.0,33083.0,32938.0,40.2019,-84.8243,47390
29430.0,19177.0,27794.0,40.1556,-84.9627,47394
59120.0,45717.5,40663.0,40.1829,-85.514,47396
52862.4,92501.0,40376.6,39.1279,-86.5228,47401
48189.5,41384.5,35384.5,39.1382,-86.5726,47403
19581.0,16493.0,16386.0,39.1772,-86.5293,47404
83795.25,61832.5,70028.25,39.199,-86.4783,47408
46885.0,38563.5,34196.5,38.8468,-86.4952,47421
63985.0,172238.5,45827.0,39.0213,-86.705,47424
65364.0,56138.0,36144.0,39.2359,-86.6006,47429
37007.0,26138.0,38019.0,38.5587,-86.6312,47432
63248.33,54274.67,46150.33,39.0717,-87.1219,47441
36716.0,20754.0,38643.0,38.7348,-86.473,47446
67867.0,51094.0,57597.0,38.504,-86.3764,47454
50881.0,48088.0,22915.0,39.2823,-86.9318,47455
84469.5,177688.0,57741.5,38.9413,-86.6064,47462
38444.0,22414.0,40558.0,39.2997,-86.6498,47464
51127.67,42864.67,38552.0,38.6386,-87.1696,47501
63607.0,300000.0,32643.0,38.7467,-87.3241,47512
41661.0,26894.0,36573.0,38.7962,-87.4559,47516
60390.0,48311.0,53904.0,38.8652,-87.023,47529
51358.0,44461.0,32748.0,38.1452,-86.9029,47532
61801.0,56993.0,40367.0,38.2546,-86.9378,47542
74839.0,66538.0,40003.0,38.4089,-87.0118,47545
61539.0,51787.5,48329.5,38.3936,-86.897,47546
72262.0,300000.0,38066.0,38.1496,-86.6277,47551
52740.0,39136.0,40573.0,38.4992,-87.2843,47567
62983.0,54570.0,42082.0,38.7813,-86.8168,47581
51707.5,38860.5,39423.5,37.9611,-86.7575,47586
39636.0,31025.25,30706.5,38.674,-87.5092,47591
57012.5,53541.5,34568.0,38.0314,-87.2743,47601
52700.0,45483.0,40159.0,38.0106,-87.031,47611
71051.0,62403.0,45052.0,38.1669,-87.3245,47619
65780.0,61225.0,44067.0,37.9852,-87.9309,47620
69831.6,96598.4,52521.0,37.9628,-87.3962,47630
59332.5,53462.5,43386.0,38.1773,-87.7599,47633
65362.0,60912.0,38253.0,37.882,-87.1602,47634
52738.0,39559.0,39891.0,38.2247,-87.5681,47648
48294.0,37452.0,34379.0,38.3336,-87.4474,47649
49989.33,43798.67,34722.67,38.3772,-87.5677,47670
49827.0,23022.0,68821.0,37.9746,-87.5733,47708
34823.0,24308.0,28214.0,38.0446,-87.5791,47710
52499.17,42267.0,37878.5,38.012,-87.5447,47711
53947.33,47947.67,35713.0,37.9474,-87.6278,47712
33376.0,29277.0,25444.5,37.9605,-87.5616,47713
47172.25,173406.25,30475.25,37.9648,-87.5172,47714
44032.67,129110.0,31339.67,37.994,-87.4788,47715
92450.0,72301.0,65405.0,38.0439,-87.6443,47720
70059.2,108242.0,48877.8,39.3878,-87.4287,47802
45620.0,39185.0,30963.5,39.4754,-87.3229,47803
40065.33,118408.33,30265.67,39.4902,-87.3903,47804
61807.0,54771.0,36515.0,39.5802,-87.3557,47805
36859.0,28404.0,26265.0,39.4575,-87.3962,47807
44255.5,35804.75,33968.0,39.4938,-87.1127,47834
59759.5,47864.0,44880.0,39.6661,-87.4625,47842
43715.0,34361.0,32134.0,39.1991,-87.3471,47855
50350.0,41239.0,35900.0,39.8737,-87.1944,47859
83268.0,300000.0,40845.0,39.7581,-87.2658,47872
42532.0,32345.0,33088.0,39.6225,-87.2816,47874
39261.0,31761.5,33624.5,39.1015,-87.4131,47882
75643.5,300000.0,49740.5,39.5306,-87.4577,47885
33033.0,24240.0,27282.5,40.4233,-86.8785,47904
68517.75,113280.25,47843.25,40.3885,-86.855,47905
62453.33,49690.33,48844.33,40.4657,-86.9523,47906
59923.0,55410.5,39980.5,40.3455,-86.8743,47909
36560.0,33447.0,25582.0,40.2902,-87.247,47918
94781.0,87238.0,61715.0,40.5292,-86.7759,47920
82844.0,73395.0,44951.0,40.6025,-86.8794,47923
84247.0,300000.0,57338.0,40.669,-86.6692,47926
64679.0,47309.0,52036.0,40.0429,-87.4804,47928
64549.0,52806.0,48884.0,40.1583,-87.3507,47932
53723.5,43736.75,39286.75,40.0242,-86.912,47933
83183.0,73276.0,55304.0,40.3597,-86.7547,47941
54535.5,45319.0,42037.0,40.9812,-86.771,47946
57019.5,47553.5,45361.0,40.8012,-87.4537,47951
57055.0,49894.0,36922.0,39.9166,-86.799,47954
44863.0,36794.0,37531.0,40.8759,-86.8979,47959
70270.5,184045.0,46178.0,40.7698,-86.7788,47960
53460.5,172725.0,35667.5,40.5895,-87.2719,47971
73122.0,66905.0,41918.0,40.83,-87.1592,47977
62755.0,49319.0,51727.0,40.9447,-87.0435,47978
57910.0,54544.0,36298.0,40.1156,-87.1829,47987
62372.0,131249.0,48425.0,40.2974,-87.4259,47991
61632.5,53503.5,42342.0,42.6391,-82.5797,48001
72520.0,61585.0,48868.0,43.1168,-82.6497,48006
127330.67,183095.67,68382.67,42.5378,-83.2158,48009
57947.0,171592.5,37644.0,42.487,-83.0234,48015
79463.5,66793.0,54690.0,42.5418,-83.1671,48017
48422.17,37321.5,38811.67,42.4659,-82.9429,48021
70567.0,64211.0,48006.0,43.0234,-82.8024,48022
67316.5,59179.5,49124.0,42.6962,-82.668,48023
100432.5,91474.5,63093.5,42.5245,-83.2138,48025
63644.0,49529.0,60639.0,42.5276,-82.9592,48026
38950.0,31871.5,32776.5,42.4639,-83.0951,48030
60029.0,48458.5,52201.5,42.487,-83.2874,48034
53019.5,47610.25,37480.5,42.5537,-82.885,48035
85328.0,75295.0,56765.0,42.5791,-82.9365,48036
65727.0,55319.67,46174.33,42.6103,-82.9205,48038
51945.0,42718.5,40227.5,42.9099,-82.4814,48040
74963.0,72089.0,39945.0,42.9373,-82.8095,48041
101570.0,96392.0,48558.0,42.7,-82.945,48042
54435.75,174027.75,41320.5,42.5932,-82.8879,48043
85085.5,122847.0,48953.25,42.6397,-82.9562,48044
80649.0,71651.0,50765.0,42.5842,-82.8446,48045
86745.75,80302.5,52188.5,42.6615,-82.7997,48047
69441.5,58402.5,45044.5,42.731,-82.7768,48048
75597.0,143788.33,47252.67,42.7694,-82.5374,48054
73762.0,60156.0,47805.0,43.0193,-82.4875,48059
51410.8,40424.8,40912.8,42.9885,-82.4447,48060
58242.33,131295.33,44795.67,42.8252,-82.7298,48062
118613.0,122002.0,58808.0,42.849,-83.0564,48065
50826.71,42803.43,37665.57,42.5027,-82.9365,48066
93706.0,84940.0,56725.0,42.4794,-83.1179,48067
130922.0,118436.0,73052.0,42.4819,-83.1681,48070
58149.33,86905.17,45561.17,42.5028,-83.1054,48071
72531.0,66125.0,52188.5,42.5066,-83.1931,48072
81482.25,67352.75,58597.0,42.5159,-83.158,48073
79290.5,173373.0,52422.0,42.9834,-82.5703,48074
71123.25,124797.75,48386.0,42.4668,-83.2244,48075
96985.67,157469.67,53794.33,42.499,-83.2304,48076
57610.67,46836.67,43488.33,42.4644,-82.8924,48080
70309.33,141502.0,51961.0,42.4959,-82.8993,48081
64215.67,50937.67,42684.0,42.5264,-82.8775,48082
90721.67,82465.33,54332.33,42.5632,-83.1182,48083
79769.0,62403.0,53885.0,42.6097,-83.1142,48085
62090.0,48949.5,46286.0,42.5081,-82.978,48088
43246.75,95245.5,36924.0,42.4679,-83.0089,48089
38869.0,29765.67,31406.33,42.4658,-83.0574,48091
64624.0,56135.0,52032.0,42.5128,-83.0768,48092
63220.2,98122.0,47349.4,42.5203,-83.0142,48093
69022.0,49701.0,48254.0,42.7239,-83.039,48094
130165.0,190764.5,71109.0,42.611,-83.1731,48098
78132.33,143506.67,49816.0,42.2398,-83.2144,48101
114065.0,211426.86,69781.86,42.2757,-83.7757,48103
114037.4,101733.0,68247.4,42.2633,-83.725,48104
113764.33,165461.0,68729.33,42.3101,-83.7042,48105
80352.0,300000.0,66937.0,42.2489,-83.6732,48108
61483.67,44810.67,49965.0,42.2186,-83.5079,48111
103659.0,198396.5,63375.5,42.5682,-83.767,48114
74666.0,72482.0,40501.0,42.5265,-83.7718,48116
69239.0,62682.0,52853.0,42.0523,-83.3425,48117
90445.0,82587.0,54475.0,42.3873,-84.0768,48118
14355.5,8692.0,13059.0,42.3081,-83.1589,48120
46432.5,41542.0,31416.0,42.2762,-83.192,48122
61793.5,52108.25,44061.75,42.2942,-83.2567,48124
43016.67,36516.33,36229.67,42.274,-83.2638,48125
28943.5,22410.33,24106.5,42.3361,-83.1776,48126
60335.0,48536.5,48383.5,42.3293,-83.2911,48127
76920.0,61655.0,50247.0,42.3196,-83.2794,48128
121875.5,206556.0,73112.0,42.3796,-83.8996,48130
53005.0,44248.0,38361.0,41.9665,-83.6694,48131
59859.0,43212.0,45475.0,41.7789,-83.5108,48133
71062.0,62435.0,52985.0,42.0874,-83.2709,48134
62535.5,120293.5,39073.5,42.3278,-83.3367,48135
78148.0,59281.0,66950.0,42.1015,-83.1605,48138
47591.4,38486.0,37237.0,42.2856,-83.3226,48141
100197.67,162261.33,63441.33,42.4586,-83.855,48143
56555.0,52687.0,38790.0,41.724,-83.6337,48144
47273.4,40250.2,32757.4,42.2423,-83.1839,48146
72249.5,67604.0,39588.5,42.3581,-83.3422,48150
85549.75,188097.25,63904.25,42.4277,-83.3554,48152
82074.6,69721.2,55031.6,42.3932,-83.3713,48154
69398.5,182742.5,23701.5,42.0655,-83.6372,48160
63861.17,135535.0,44023.5,41.9034,-83.4459,48161
58531.0,48859.0,39095.67,41.939,-83.3524,48162
72351.5,64979.5,48129.5,42.1275,-83.418,48164
96474.0,84437.0,61788.0,42.4954,-83.6279,48165
100309.67,138509.67,62707.67,42.4326,-83.4925,48167
96915.0,85099.0,63432.0,42.39,-83.6066,48168
101224.0,97482.0,79630.0,42.4443,-83.9805,48169
93479.0,210958.0,57051.6,42.366,-83.4662,48170
73379.5,65670.0,50590.0,42.1054,-83.201,48173
67031.25,58546.0,45418.75,42.2055,-83.3348,48174
106222.0,141922.67,62777.33,42.1751,-83.7914,48176
69243.0,54890.0,58687.0,42.4559,-83.7271,48178
46429.57,37958.43,36142.0,42.232,-83.2698,48180
80307.5,67794.0,53511.0,41.7832,-83.5757,48182
66824.6,55979.4,44515.4,42.1315,-83.2196,48183
49762.5,38931.0,45344.5,42.2718,-83.3916,48184
61042.0,92691.6,47387.2,42.3363,-83.3966,48185
32041.0,25058.33,29207.67,42.2957,-83.371,48186
96024.6,135670.0,48746.8,42.3242,-83.4812,48187
112706.0,105794.0,58613.0,42.2905,-83.4812,48188
80383.5,65641.5,56547.5,42.4,-83.7329,48189
59568.0,45522.33,46430.0,42.206,-83.1561,48192
45111.0,20431.0,49334.0,42.1789,-83.1756,48193
52690.67,123721.33,35533.33,42.2071,-83.2047,48195
30912.5,65162.5,21466.17,42.2099,-83.6292,48197
56058.0,49991.2,36666.4,42.2358,-83.5734,48198
24946.0,14015.0,33936.33,42.3405,-83.0556,48201
45315.5,38144.0,39589.0,42.3747,-83.0887,48202
27859.4,21656.4,21602.4,42.4195,-83.1039,48203
25904.2,18357.2,22905.8,42.3612,-83.1336,48204
40058.57,26911.57,36167.14,42.4279,-82.9865,48205
35203.5,23126.5,36188.25,42.3748,-83.101,48206
28791.75,18459.0,29958.5,42.3587,-83.0265,48207
52248.0,39363.0,49236.0,42.3423,-83.0867,48208
34131.25,20904.0,37660.0,42.3081,-83.1161,48209
35740.33,31436.0,25272.33,42.33,-83.1382,48210
24270.0,14810.5,27894.0,42.3901,-83.0777,48211
