,popultion,zipcode_str,state,county
4347,16334,14901,NY,Chemung County
4348,7143,14903,NY,Chemung County
4349,15782,14904,NY,Chemung County
4350,9150,14905,NY,Chemung County
4351,31945,15001,PA,Beaver County
4352,11440,15003,PA,Beaver County
4353,307,15004,PA,Washington County
4354,9692,15005,PA,Beaver County
4355,330,15006,PA,Allegheny County
4356,252,15007,PA,Allegheny County
4357,15206,15009,PA,Beaver County
4358,28545,15010,PA,Beaver County
4359,15957,15012,PA,Westmoreland County
4360,3155,15014,PA,Allegheny County
4361,1230,15015,PA,Allegheny County
4362,16495,15017,PA,Allegheny County
4363,813,15018,PA,Allegheny County
4364,1620,15019,PA,Washington County
4365,267,15020,PA,Allegheny County
4366,7767,15021,PA,Washington County
4367,9977,15022,PA,Washington County
4368,8628,15024,PA,Allegheny County
4369,16379,15025,PA,Allegheny County
4370,3452,15026,PA,Beaver County
4371,2141,15027,PA,Beaver County
4372,166,15028,PA,Allegheny County
4373,1024,15030,PA,Allegheny County
4374,588,15031,PA,Allegheny County
4375,4910,15033,PA,Washington County
4376,1741,15034,PA,Allegheny County
4377,2111,15035,PA,Allegheny County
4378,10929,15037,PA,Allegheny County
4379,356,15038,PA,Washington County
4380,8517,15042,PA,Beaver County
4381,2104,15043,PA,Beaver County
4382,28016,15044,PA,Allegheny County
4383,4444,15045,PA,Allegheny County
4384,2607,15046,PA,Allegheny County
4385,82,15047,PA,Allegheny County
4386,859,15049,PA,Allegheny County
4387,2550,15050,PA,Beaver County
4388,375,15051,PA,Allegheny County
4389,3446,15052,PA,Beaver County
4390,164,15053,PA,Washington County
4391,398,15054,PA,Washington County
4392,1099,15055,PA,Washington County
4393,1214,15056,PA,Allegheny County
4394,15485,15057,PA,Washington County
4395,4003,15059,PA,Beaver County
4396,786,15060,PA,Washington County
4397,12363,15061,PA,Beaver County
4398,7530,15062,PA,Westmoreland County
4399,11178,15063,PA,Washington County
4400,252,15064,PA,Allegheny County
4401,11674,15065,PA,Allegheny County
4402,12687,15066,PA,Beaver County
4403,2196,15067,PA,Washington County
4404,38224,15068,PA,Westmoreland County
4405,10583,15071,PA,Allegheny County
4406,139,15072,PA,Westmoreland County
4407,8495,15074,PA,Beaver County
4408,228,15075,PA,Allegheny County
4409,884,15076,PA,Allegheny County
4410,143,15077,PA,Beaver County
4411,361,15078,PA,Washington County
4412,394,15081,PA,Beaver County
4413,149,15082,PA,Allegheny County
4414,850,15083,PA,Westmoreland County
4415,9798,15084,PA,Allegheny County
4416,7738,15085,PA,Westmoreland County
4417,318,15086,PA,Allegheny County
4418,220,15087,PA,Westmoreland County
4419,515,15088,PA,Allegheny County
4420,6154,15089,PA,Westmoreland County
4421,23811,15090,PA,Allegheny County
4422,24506,15101,PA,Allegheny County
4423,29818,15102,PA,Allegheny County
4424,8839,15104,PA,Allegheny County
4425,19299,15106,PA,Allegheny County
4426,42037,15108,PA,Allegheny County
4427,5534,15110,PA,Allegheny County
4428,3168,15112,PA,Allegheny County
4429,14426,15116,PA,Allegheny County
4430,18492,15120,PA,Allegheny County
4431,19909,15122,PA,Allegheny County
4432,7392,15126,PA,Allegheny County
4433,10595,15129,PA,Allegheny County
4434,8265,15131,PA,Allegheny County
4435,21577,15132,PA,Allegheny County
4436,6314,15133,PA,Allegheny County
4437,5229,15135,PA,Allegheny County
4438,22119,15136,PA,Allegheny County
4439,9987,15137,PA,Allegheny County
4440,6420,15139,PA,Allegheny County
4441,3259,15140,PA,Allegheny County
4442,1298,15142,PA,Allegheny County
4443,20057,15143,PA,Allegheny County
4444,4124,15144,PA,Allegheny County
4445,7150,15145,PA,Allegheny County
4446,28238,15146,PA,Allegheny County
4447,17586,15147,PA,Allegheny County
4448,2651,15148,PA,Allegheny County
4449,12805,15201,PA,Allegheny County
4450,19354,15202,PA,Allegheny County
4451,10015,15203,PA,Allegheny County
4452,8554,15204,PA,Allegheny County
4453,22415,15205,PA,Allegheny County
4454,28954,15206,PA,Allegheny County
4455,12583,15207,PA,Allegheny County
4456,10304,15208,PA,Allegheny County
4457,12382,15209,PA,Allegheny County
4458,26716,15210,PA,Allegheny County
4459,10984,15211,PA,Allegheny County
4460,26331,15212,PA,Allegheny County
4461,27708,15213,PA,Allegheny County
4462,14007,15214,PA,Allegheny County
4463,12389,15215,PA,Allegheny County
4464,22889,15216,PA,Allegheny County
4465,28105,15217,PA,Allegheny County
4466,13757,15218,PA,Allegheny County
4467,16010,15219,PA,Allegheny County
4468,17805,15220,PA,Allegheny County
4469,31017,15221,PA,Allegheny County
4470,4196,15222,PA,Allegheny County
4471,6837,15223,PA,Allegheny County
4472,10791,15224,PA,Allegheny County
4473,1145,15225,PA,Allegheny County
4474,13618,15226,PA,Allegheny County
4475,28786,15227,PA,Allegheny County
4476,18135,15228,PA,Allegheny County
4477,13883,15229,PA,Allegheny County
4478,11691,15232,PA,Allegheny County
4479,4406,15233,PA,Allegheny County
4480,13483,15234,PA,Allegheny County
4481,34136,15235,PA,Allegheny County
4482,29493,15236,PA,Allegheny County
4483,42651,15237,PA,Allegheny County
4484,13329,15238,PA,Allegheny County
4485,21212,15239,PA,Allegheny County
4486,20523,15241,PA,Allegheny County
4487,13224,15243,PA,Allegheny County
4488,0,15260,PA,Allegheny County
4489,0,15290,PA,Allegheny County
4490,49395,15301,PA,Washington County
4491,297,15310,PA,Greene County
4492,1479,15311,PA,Washington County
4493,3690,15312,PA,Washington County
4494,373,15313,PA,Washington County
4495,3843,15314,PA,Washington County
4496,711,15315,PA,Greene County
4497,102,15316,PA,Greene County
4498,37420,15317,PA,Washington County
4499,5161,15320,PA,Greene County
4500,1484,15321,PA,Washington County
4501,2037,15322,PA,Greene County
4502,4547,15323,PA,Washington County
4503,525,15324,PA,Washington County
4504,542,15325,PA,Greene County
4505,1545,15327,PA,Greene County
4506,1523,15329,PA,Washington County
4507,5525,15330,PA,Washington County
4508,726,15331,PA,Washington County
4509,8051,15332,PA,Washington County
4510,2589,15333,PA,Washington County
4511,170,15334,PA,Greene County
4512,598,15337,PA,Greene County
4513,1644,15338,PA,Greene County
4514,1359,15340,PA,Washington County
4515,838,15341,PA,Greene County
4516,5070,15342,PA,Washington County
4517,1352,15344,PA,Greene County
4518,1484,15345,PA,Washington County
4519,522,15346,PA,Greene County
4520,562,15347,PA,Washington County
4521,402,15348,PA,Washington County
4522,1805,15349,PA,Greene County
4523,437,15350,PA,Washington County
4524,664,15351,PA,Greene County
4525,882,15352,PA,Greene County
4526,64,15353,PA,Greene County
4527,1664,15357,PA,Greene County
4528,788,15358,PA,Washington County
4529,186,15359,PA,Greene County
4530,1702,15360,PA,Washington County
4531,51,15361,PA,Washington County
4532,693,15362,PA,Greene County
4533,597,15363,PA,Washington County
4534,750,15364,PA,Greene County
4535,183,15366,PA,Washington County
4536,9521,15367,PA,Washington County
4537,227,15368,PA,Washington County
4538,15001,15370,PA,Greene County
4539,1535,15376,PA,Washington County
4540,784,15377,PA,Washington County
4541,99,15378,PA,Washington County
4542,128,15379,PA,Washington County
4543,586,15380,PA,Greene County
4544,31859,15401,PA,Fayette County
4545,1098,15410,PA,Fayette County
4546,720,15411,PA,Somerset County
4547,424,15412,PA,Washington County
4548,508,15413,PA,Fayette County
4549,8802,15417,PA,Fayette County
4550,4548,15419,PA,Washington County
4551,306,15420,PA,Fayette County
4552,23,15421,PA,Fayette County
4553,220,15422,PA,Fayette County
4554,2450,15423,PA,Washington County
4555,2187,15424,PA,Somerset County
4556,19245,15425,PA,Fayette County
4557,1149,15427,PA,Washington County
4558,2060,15428,PA,Fayette County
4559,251,15429,PA,Washington County
4560,348,15430,PA,Fayette County
4561,3844,15431,PA,Fayette County
4562,449,15432,PA,Washington County
4563,857,15433,PA,Fayette County
4564,299,15434,PA,Washington County
4565,671,15435,PA,Fayette County
4566,2520,15436,PA,Fayette County
4567,2666,15437,PA,Fayette County
4568,1920,15438,PA,Fayette County
4569,181,15440,PA,Fayette County
4570,1752,15442,PA,Fayette County
4571,176,15443,PA,Fayette County
4572,376,15444,PA,Fayette County
4573,2615,15445,PA,Fayette County
4574,237,15446,PA,Fayette County
4575,11,15447,PA,Fayette County
4576,230,15448,PA,Westmoreland County
4577,492,15449,PA,Fayette County
4578,2135,15450,PA,Fayette County
4579,1185,15451,PA,Fayette County
4580,81,15454,PA,Fayette County
4581,606,15455,PA,Fayette County
4582,2874,15456,PA,Fayette County
4583,2409,15458,PA,Fayette County
4584,1527,15459,PA,Fayette County
4585,105,15460,PA,Fayette County
4586,4258,15461,PA,Fayette County
4587,616,15462,PA,Fayette County
4588,0,15463,PA,Fayette County
4589,1772,15464,PA,Fayette County
4590,461,15466,PA,Fayette County
4591,131,15467,PA,Fayette County
4592,2513,15468,PA,Fayette County
4593,2153,15469,PA,Fayette County
4594,954,15470,PA,Fayette County
4595,261,15472,PA,Fayette County
4596,4103,15473,PA,Fayette County
4597,1788,15474,PA,Fayette County
4598,1255,15475,PA,Fayette County
4599,69,15476,PA,Fayette County
4600,794,15477,PA,Washington County
4601,6145,15478,PA,Fayette County
4602,2004,15479,PA,Westmoreland County
4603,1701,15480,PA,Fayette County
4604,475,15482,PA,Fayette County
4605,398,15483,PA,Washington County
4606,157,15484,PA,Fayette County
4607,2302,15486,PA,Fayette County
4608,353,15489,PA,Fayette County
4609,638,15490,PA,Fayette County
4610,128,15492,PA,Fayette County
4611,16370,15501,PA,Somerset County
4612,99,15502,PA,Somerset County
4613,2468,15510,PA,Somerset County
4614,292,15520,PA,Somerset County
4615,1903,15521,PA,Bedford County
4616,11804,15522,PA,Bedford County
4617,5307,15530,PA,Somerset County
4618,4262,15531,PA,Somerset County
4619,229,15532,PA,Somerset County
4620,1387,15533,PA,Bedford County
4621,880,15534,PA,Bedford County
4622,1973,15535,PA,Bedford County
4623,480,15536,PA,Fulton County
4624,8055,15537,PA,Bedford County
4625,796,15538,PA,Somerset County
4626,753,15539,PA,Bedford County
4627,205,15540,PA,Somerset County
4628,3630,15541,PA,Somerset County
4629,1104,15542,PA,Somerset County
4630,179,15544,PA,Somerset County
4631,2742,15545,PA,Bedford County
4632,306,15546,PA,Somerset County
4633,353,15547,PA,Somerset County
4634,1578,15550,PA,Bedford County
4635,841,15551,PA,Somerset County
4636,5896,15552,PA,Somerset County
4637,2298,15554,PA,Bedford County
4638,115,15555,PA,Somerset County
4639,3516,15557,PA,Somerset County
4640,2487,15558,PA,Somerset County
4641,1950,15559,PA,Bedford County
4642,177,15560,PA,Somerset County
4643,176,15561,PA,Somerset County
4644,178,15562,PA,Somerset County
4645,3222,15563,PA,Somerset County
4646,109,15564,PA,Somerset County
4647,57917,15601,PA,Westmoreland County
4648,3799,15610,PA,Westmoreland County
4649,779,15611,PA,Westmoreland County
4650,358,15612,PA,Westmoreland County
4651,14354,15613,PA,Westmoreland County
4652,308,15615,PA,Westmoreland County
4653,95,15616,PA,Westmoreland County
4654,383,15617,PA,Westmoreland County
4655,2557,15618,PA,Westmoreland County
4656,1047,15620,PA,Westmoreland County
4657,112,15621,PA,Westmoreland County
4658,1045,15622,PA,Fayette County
4659,656,15623,PA,Westmoreland County
4660,258,15624,PA,Westmoreland County
4661,111,15625,PA,Westmoreland County
4662,5179,15626,PA,Westmoreland County
4663,6597,15627,PA,Westmoreland County
4664,657,15628,PA,Westmoreland County
4665,866,15629,PA,Westmoreland County
4666,1059,15631,PA,Fayette County
4667,9074,15632,PA,Westmoreland County
4668,318,15633,PA,Westmoreland County
4669,584,15634,PA,Westmoreland County
4670,135,15635,PA,Westmoreland County
4671,3836,15636,PA,Westmoreland County
4672,2045,15637,PA,Westmoreland County
4673,452,15638,PA,Westmoreland County
4674,2256,15639,PA,Westmoreland County
4675,562,15640,PA,Westmoreland County
4676,451,15641,PA,Westmoreland County
4677,44960,15642,PA,Westmoreland County
4678,18487,15644,PA,Westmoreland County
4679,224,15646,PA,Westmoreland County
4680,177,15647,PA,Westmoreland County
4681,27671,15650,PA,Westmoreland County
4682,354,15655,PA,Westmoreland County
4683,10044,15656,PA,Westmoreland County
4684,8484,15658,PA,Westmoreland County
4685,344,15660,PA,Westmoreland County
4686,650,15661,PA,Westmoreland County
4687,173,15662,PA,Westmoreland County
4688,365,15663,PA,Westmoreland County
4689,1784,15665,PA,Westmoreland County
4690,16135,15666,PA,Westmoreland County
4691,13267,15668,PA,Westmoreland County
4692,3599,15670,PA,Westmoreland County
4693,597,15671,PA,Westmoreland County
4694,3579,15672,PA,Westmoreland County
4695,1311,15673,PA,Armstrong County
4696,1177,15675,PA,Westmoreland County
4697,427,15676,PA,Westmoreland County
4698,469,15677,PA,Westmoreland County
4699,361,15678,PA,Westmoreland County
4700,2766,15679,PA,Westmoreland County
4701,147,15680,PA,Westmoreland County
4702,4797,15681,PA,Indiana County
4703,8129,15683,PA,Westmoreland County
4704,562,15684,PA,Westmoreland County
4705,725,15686,PA,Armstrong County
4706,1209,15687,PA,Westmoreland County
4707,1017,15688,PA,Westmoreland County
4708,258,15689,PA,Westmoreland County
4709,8597,15690,PA,Westmoreland County
4710,85,15691,PA,Westmoreland County
4711,1041,15692,PA,Westmoreland County
4712,214,15693,PA,Westmoreland County
4713,352,15695,PA,Westmoreland County
4714,360,15696,PA,Westmoreland County
4715,2940,15697,PA,Westmoreland County
4716,685,15698,PA,Westmoreland County
4717,34705,15701,PA,Indiana County
4718,258,15710,PA,Indiana County
4719,466,15711,PA,Jefferson County
4720,137,15712,PA,Indiana County
4721,117,15713,PA,Indiana County
4722,5170,15714,PA,Cambria County
4723,542,15715,PA,Jefferson County
4724,793,15716,PA,Indiana County
4725,10494,15717,PA,Indiana County
4726,201,15721,PA,Clearfield County
4727,2334,15722,PA,Cambria County
4728,22,15723,PA,Indiana County
4729,2234,15724,PA,Indiana County
4730,1581,15725,PA,Indiana County
4731,177,15727,PA,Indiana County
4732,3580,15728,PA,Indiana County
4733,1450,15729,PA,Indiana County
4734,62,15730,PA,Jefferson County
4735,494,15731,PA,Indiana County
4736,1737,15732,PA,Indiana County
4737,125,15733,PA,Jefferson County
4738,296,15734,PA,Indiana County
4739,753,15736,PA,Armstrong County
4740,107,15737,PA,Cambria County
4741,188,15738,PA,Cambria County
4742,403,15739,PA,Indiana County
4743,44,15741,PA,Indiana County
4744,1073,15742,PA,Indiana County
4745,189,15744,PA,Jefferson County
4746,174,15745,PA,Indiana County
4747,133,15746,PA,Indiana County
4748,1894,15747,PA,Indiana County
4749,6816,15748,PA,Indiana County
4750,397,15750,PA,Indiana County
4751,20,15752,PA,Indiana County
4752,542,15753,PA,Clearfield County
4753,578,15754,PA,Indiana County
4754,248,15756,PA,Indiana County
4755,1512,15757,PA,Clearfield County
4756,3130,15759,PA,Indiana County
4757,97,15760,PA,Cambria County
4758,101,15761,PA,Indiana County
4759,993,15762,PA,Cambria County
4760,174,15764,PA,Jefferson County
4761,1809,15765,PA,Indiana County
4762,14655,15767,PA,Jefferson County
4763,241,15770,PA,Jefferson County
4764,933,15771,PA,Indiana County
4765,1641,15772,PA,Indiana County
4766,493,15773,PA,Cambria County
4767,3105,15774,PA,Indiana County
4768,678,15775,PA,Cambria County
4769,62,15776,PA,Jefferson County
4770,124,15777,PA,Indiana County
4771,180,15778,PA,Jefferson County
4772,667,15779,PA,Westmoreland County
4773,171,15780,PA,Jefferson County
4774,87,15781,PA,Jefferson County
4775,86,15783,PA,Indiana County
4776,55,15784,PA,Jefferson County
4777,19266,15801,PA,Clearfield County
4778,156,15821,PA,Elk County
4779,1481,15823,PA,Elk County
4780,5119,15824,PA,Jefferson County
4781,9151,15825,PA,Jefferson County
4782,270,15827,PA,Elk County
4783,254,15828,PA,Jefferson County
4784,1498,15829,PA,Jefferson County
4785,297,15832,PA,Cameron County
4786,4328,15834,PA,Cameron County
4787,2087,15840,PA,Jefferson County
4788,267,15841,PA,Elk County
4789,3094,15845,PA,Elk County
4790,3673,15846,PA,Elk County
4791,221,15847,PA,Jefferson County
4792,1317,15848,PA,Clearfield County
4793,1232,15849,PA,Clearfield County
4794,6693,15851,PA,Jefferson County
4795,6318,15853,PA,Elk County
4796,895,15856,PA,Clearfield County
4797,12905,15857,PA,Elk County
4798,1084,15860,PA,Jefferson County
4799,125,15861,PA,Cameron County
4800,274,15863,PA,Jefferson County
4801,1678,15864,PA,Jefferson County
4802,1304,15865,PA,Jefferson County
4803,203,15866,PA,Clearfield County
4804,1365,15868,PA,Elk County
4805,1246,15870,PA,Elk County
4806,3507,15901,PA,Cambria County
4807,11685,15902,PA,Cambria County
4808,15834,15904,PA,Cambria County
4809,20331,15905,PA,Cambria County
4810,11549,15906,PA,Cambria County
4811,5245,15909,PA,Cambria County
4812,811,15920,PA,Indiana County
4813,119,15921,PA,Cambria County
4814,206,15922,PA,Cambria County
4815,1594,15923,PA,Westmoreland County
4816,1031,15924,PA,Somerset County
4817,151,15925,PA,Cambria County
4818,2472,15926,PA,Somerset County
4819,853,15927,PA,Cambria County
4820,1990,15928,PA,Somerset County
4821,69,15929,PA,Indiana County
4822,200,15930,PA,Cambria County
4823,8946,15931,PA,Cambria County
4824,335,15934,PA,Cambria County
4825,2517,15935,PA,Somerset County
4826,1265,15936,PA,Somerset County
4827,881,15937,PA,Somerset County
4828,2369,15938,PA,Cambria County
4829,4264,15940,PA,Cambria County
4830,2197,15942,PA,Cambria County
4831,3615,15943,PA,Cambria County
4832,3271,15944,PA,Westmoreland County
4833,149,15945,PA,Cambria County
4834,6757,15946,PA,Cambria County
4835,781,15948,PA,Cambria County
4836,536,15949,PA,Indiana County
4837,663,15951,PA,Cambria County
4838,1483,15952,PA,Cambria County
4839,273,15953,PA,Somerset County
4840,2179,15954,PA,Indiana County
4841,2647,15955,PA,Cambria County
4842,2483,15956,PA,Cambria County
4843,612,15957,PA,Indiana County
4844,2089,15958,PA,Cambria County
4845,589,15960,PA,Cambria County
4846,800,15961,PA,Indiana County
4847,181,15962,PA,Cambria County
4848,10715,15963,PA,Somerset County
4849,39534,16001,PA,Butler County
4850,15494,16002,PA,Butler County
4851,1172,16020,PA,Butler County
4852,359,16022,PA,Butler County
4853,4217,16023,PA,Butler County
4854,263,16024,PA,Butler County
4855,5487,16025,PA,Butler County
4856,248,16027,PA,Butler County
4857,1918,16028,PA,Clarion County
4858,804,16029,PA,Butler County
4859,338,16030,PA,Butler County
4860,5787,16033,PA,Butler County
4861,2094,16034,PA,Butler County
4862,81,16035,PA,Butler County
4863,206,16036,PA,Clarion County
4864,4569,16037,PA,Butler County
4865,3655,16038,PA,Butler County
4866,856,16040,PA,Butler County
4867,2047,16041,PA,Butler County
4868,1269,16045,PA,Butler County
4869,15628,16046,PA,Butler County
4870,154,16048,PA,Butler County
4871,2932,16049,PA,Clarion County
4872,1567,16050,PA,Butler County
4873,2985,16051,PA,Butler County
4874,2501,16052,PA,Butler County
4875,4385,16053,PA,Butler County
4876,382,16054,PA,Clarion County
4877,8593,16055,PA,Butler County
