median,stdev,lat,lon,clean_mean,zip_code
110454.0,53640.0,39.0654,-84.337,105545.0,45255
300000.0,49991.0,40.4306,-84.2493,78428.0,45302
172717.0,57610.5,40.2698,-84.6136,71912.0,45303
46876.0,23315.0,39.9377,-84.5533,45107.0,45304
68121.0,62208.0,39.6313,-84.0947,79893.0,45305
59794.0,48924.0,40.5192,-84.1667,70789.0,45306
52728.0,40130.5,39.8405,-84.4266,60486.5,45309
43909.0,43949.5,40.1117,-84.3346,55761.5,45318
48410.5,34284.0,39.7289,-84.7012,51570.5,45320
177590.0,45067.5,39.9067,-84.3198,68125.5,45322
59868.33,45143.33,39.807,-84.0002,70179.33,45324
35878.67,41947.67,40.103,-84.6568,47403.33,45331
68120.0,46302.0,40.247,-84.3191,70719.0,45333
54229.0,40632.0,39.6583,-83.8234,63519.0,45335
46331.0,38239.0,39.845,-84.5387,55421.0,45338
52795.5,42680.5,39.8756,-84.0245,59687.0,45341
65724.33,46388.33,39.6363,-84.2621,74108.67,45342
300000.0,46512.0,39.9243,-84.0399,47019.0,45344
73660.0,37677.0,39.9989,-84.7143,73248.0,45346
33469.0,42551.0,39.871,-84.7685,50916.0,45347
174083.0,25298.0,40.1393,-84.2705,47295.0,45356
55461.0,37505.5,39.9487,-84.5098,59755.5,45358
51980.0,33668.0,40.0506,-84.346,55857.0,45359
133444.33,40262.33,40.3085,-84.1731,54173.33,45365
75445.0,52768.0,39.8992,-83.6268,79503.0,45369
65407.0,61665.0,39.9626,-84.1878,80070.0,45371
98931.5,33959.0,40.0251,-84.2204,46899.5,45373
65643.5,46064.0,39.8949,-84.2274,75425.5,45377
47513.0,48980.0,40.2223,-84.4827,62081.0,45380
41461.0,43679.0,39.693,-84.5335,53668.0,45381
172236.0,29024.5,39.9784,-84.3351,47721.0,45383
106127.5,48965.75,39.7109,-83.9619,67377.0,45385
50158.0,51696.0,39.7981,-83.8952,59670.0,45387
24460.0,19725.0,39.7537,-84.2172,28323.0,45402
27294.0,28398.33,39.7609,-84.1535,36096.67,45403
20559.0,41237.5,39.7803,-84.2032,35242.5,45405
33698.2,31509.6,39.7824,-84.2369,40558.2,45406
31882.0,45753.0,39.7418,-84.2424,40833.0,45408
38023.0,37292.0,39.7161,-84.1906,45396.0,45409
34438.5,34239.0,39.8001,-84.1905,42182.5,45414
28945.5,34958.0,39.8067,-84.2217,39013.0,45415
29893.0,27671.0,39.8106,-84.2644,37327.0,45416
22453.0,26697.5,39.7498,-84.2722,29561.75,45417
36488.0,33539.0,39.7299,-84.2683,41060.0,45418
112305.5,54785.5,39.71,-84.1563,77572.25,45419
101389.0,30618.5,39.7238,-84.129,46175.5,45420
89005.0,42117.8,39.8376,-84.113,51796.0,45424
16327.0,23354.0,39.7759,-84.2768,24064.0,45427
49321.0,38485.0,39.6929,-84.1563,55429.0,45429
49854.75,46640.75,39.76,-84.1034,64720.25,45431
192676.5,51111.0,39.725,-84.0381,88176.5,45434
300000.0,73939.0,39.6827,-84.1911,97474.0,45439
64907.0,45589.0,39.6752,-84.1342,67973.0,45440
55610.0,38430.0,39.6433,-84.2152,59713.0,45449
146103.67,62802.67,39.5922,-84.1843,98456.67,45458
189012.0,59813.5,39.637,-84.1553,90530.75,45459
24365.5,63477.0,39.7438,-84.1723,52622.0,45469
71974.5,52589.0,39.9295,-83.8113,82533.0,45502
85693.4,32666.2,39.9395,-83.7858,45039.8,45503
56553.67,35151.33,39.9553,-83.8342,58951.67,45504
118669.67,38805.33,39.9004,-83.7751,51476.67,45505
34665.0,68623.0,39.902,-83.8207,60334.0,45506
48894.29,44763.14,39.3592,-82.9743,57826.86,45601
21950.0,38407.0,39.035,-82.8257,36734.0,45613
35372.5,35834.5,38.4473,-82.4651,45741.5,45619
44417.0,45865.0,39.3647,-83.1553,57306.0,45628
38619.0,44742.0,38.6392,-82.8063,52549.0,45629
41911.0,48000.5,38.8098,-82.2789,56429.5,45631
37619.0,29573.0,39.1615,-82.3727,44282.0,45634
38592.0,42612.67,38.5615,-82.6815,49778.0,45638
28902.5,22279.5,39.0677,-82.6745,32021.0,45640
39521.0,56722.0,38.9167,-82.9602,60655.0,45648
44033.0,34787.0,39.3109,-82.5487,48873.0,45651
33049.0,27234.0,38.8506,-82.9086,39605.0,45653
41356.0,30886.0,38.9167,-82.6435,47500.0,45656
24896.0,33613.0,38.956,-83.3557,38832.0,45660
24213.5,36737.0,39.0715,-82.9853,35119.5,45661
37707.0,44242.75,38.7679,-82.9656,49012.25,45662
32980.5,34171.0,38.7628,-83.0354,42669.5,45663
61559.0,55920.0,38.4711,-82.3589,77114.0,45669
46929.0,43682.0,38.8979,-82.4458,60223.0,45674
25191.0,37066.0,38.9435,-83.6541,40015.0,45679
52909.5,61671.5,38.4247,-82.5831,66426.0,45680
55405.0,57814.0,38.817,-82.7325,70601.0,45682
41962.0,39167.0,38.9575,-82.3574,51570.0,45686
33236.0,19715.0,39.144,-83.0081,35451.0,45690
36476.0,45142.0,39.1091,-82.513,48131.0,45692
44609.5,37053.0,38.8403,-83.5815,50171.5,45693
45805.0,48509.0,38.7291,-82.8087,60851.5,45694
40613.25,55470.5,39.3008,-82.0843,55136.75,45701
38756.0,34799.0,39.2265,-82.1947,48376.0,45710
30758.5,39709.0,39.2781,-81.5831,46204.0,45714
35670.0,17075.0,39.1936,-81.7421,24927.0,45723
45247.0,34419.0,39.7124,-81.2766,46135.0,45734
36973.5,36824.5,39.5623,-81.4881,47320.5,45744
164476.5,51449.5,39.4165,-81.4848,57699.5,45750
43520.0,30666.0,39.4354,-82.1514,44709.0,45764
34048.0,27633.0,39.5184,-81.0733,37783.0,45767
39103.0,43149.0,39.1169,-82.0609,53684.0,45769
29905.5,39652.5,38.9426,-81.9112,41465.0,45771
80917.0,47561.0,39.1186,-81.8524,85551.0,45772
300000.0,48785.0,39.4948,-81.6752,81056.0,45786
36743.67,35332.67,40.7716,-84.0955,46886.33,45801
26317.33,27440.0,40.7312,-84.0945,33618.0,45804
42440.0,33842.0,40.7388,-84.1422,51605.0,45805
57540.25,51955.5,40.6639,-84.1364,68959.25,45806
300000.0,67316.0,40.8019,-84.1841,101801.0,45807
59455.0,57730.0,40.8988,-83.5804,83218.0,45814
41645.0,42673.0,40.5487,-84.6032,53224.0,45822
177531.0,47812.0,40.4861,-84.6325,69166.5,45828
69480.0,45890.0,40.9543,-84.0539,69857.0,45830
41863.0,39037.0,41.0774,-84.2854,49362.5,45831
63189.0,40355.0,40.8187,-84.7365,66591.0,45832
57279.0,53678.0,40.8377,-84.2676,69416.0,45833
300000.0,41685.0,40.7544,-83.6999,66611.0,45835
56851.8,45674.0,41.0516,-83.6522,67736.6,45840
300000.0,41847.0,40.4243,-84.7309,88514.0,45846
59195.0,39365.0,41.0556,-84.4595,64064.0,45849
68473.0,49283.0,40.3957,-84.3788,75358.0,45865
59684.0,49542.0,40.4942,-84.3164,71389.0,45871
42411.0,39247.0,41.1822,-83.679,51772.0,45872
300000.0,45941.0,41.0367,-84.051,78795.0,45875
64830.0,50153.0,40.938,-84.3063,72351.0,45876
40701.0,36043.0,41.1407,-84.5853,49081.0,45879
300000.0,47559.0,41.07,-84.6954,85923.0,45880
39445.0,48649.0,40.5208,-84.3955,54804.0,45885
68934.0,44552.0,41.1389,-83.6493,74321.0,45889
42006.5,30378.0,40.8795,-84.5865,44350.5,45891
35943.0,31163.0,40.5723,-84.1801,44396.0,45895
58678.0,46156.0,40.5926,-83.9854,70485.0,45896
43911.0,46101.0,40.2673,-85.6773,58649.0,46001
103317.25,42367.75,40.1048,-85.7175,73243.0,46011
45016.5,34983.5,40.1415,-85.6312,49294.0,46012
37620.0,30819.0,40.0719,-85.6803,40672.0,46013
21784.0,34389.0,40.0934,-85.6772,32153.0,46016
82908.0,37504.0,40.1335,-86.0344,74259.0,46030
223282.0,58387.67,39.9607,-86.138,112468.33,46032
110380.0,70538.0,39.9684,-86.0944,122416.0,46033
40870.0,38024.0,40.2829,-85.8416,48558.0,46036
300000.0,64040.0,39.9438,-86.0191,96733.5,46037
86921.0,61871.0,39.9689,-86.0264,99002.0,46038
41624.0,46554.0,39.907,-85.8716,55520.0,46040
106760.5,40501.5,40.2934,-86.5086,59497.75,46041
58080.0,53730.0,40.2434,-85.7994,68898.0,46044
58234.0,55624.0,40.1413,-85.8182,76158.0,46051
47005.5,43636.5,40.0927,-86.4433,63399.0,46052
45480.0,31464.5,40.2402,-86.2943,50185.5,46057
46604.33,46582.33,40.0737,-85.9752,56097.33,46060
69800.0,63459.0,40.0195,-86.0471,81593.0,46062
142904.0,36849.33,39.9952,-85.7129,60596.67,46064
61076.0,36894.0,40.3624,-86.1269,67741.0,46068
43239.0,37014.0,40.2974,-86.0274,52111.0,46072
60696.5,55690.5,40.046,-86.1441,77200.5,46074
72919.0,51357.0,39.9703,-86.3607,82701.0,46075
73710.0,51584.0,40.0221,-86.32,83345.0,46077
44693.0,37266.0,39.6503,-85.5848,55369.0,46104
127353.33,42940.0,39.7189,-86.0848,51950.67,46107
46019.0,39654.0,39.5385,-86.3731,53311.0,46111
62941.0,53974.0,39.6579,-86.5006,76042.0,46118
44488.5,48468.5,39.4786,-86.7924,61432.5,46120
300000.0,34728.0,39.74,-86.5187,53792.0,46122
80217.33,59709.33,39.7596,-86.4136,94480.67,46123
71126.0,47514.0,39.5393,-86.5593,76672.0,46125
56880.0,32113.5,39.6028,-85.8851,55097.5,46126
63749.0,56017.0,39.7371,-86.7072,77737.0,46128
121599.0,51580.75,39.5001,-86.0305,73304.25,46131
300000.0,42612.0,39.6551,-86.8794,70025.0,46135
145726.0,41075.33,39.7911,-85.7471,68028.67,46140
157025.0,56742.33,39.6085,-86.1804,84798.0,46142
71009.0,52241.0,39.5975,-86.145,83086.5,46143
62145.0,50040.5,39.9694,-86.5347,71740.5,46147
144141.67,49985.0,39.4622,-86.3744,64018.33,46151
54847.0,42596.0,39.6085,-86.3572,58048.0,46158
55320.0,56197.0,39.7351,-85.868,71263.0,46163
52200.0,50006.0,39.2469,-86.1731,58043.0,46164
91775.5,59357.0,39.8759,-86.4455,98203.0,46167
300000.0,56775.0,39.689,-86.4065,88826.0,46168
47293.5,44165.0,39.615,-85.3945,55638.5,46173
44802.67,40611.0,39.517,-85.7913,52869.0,46176
68871.0,43178.0,39.3836,-86.148,73309.0,46181
55631.0,32010.0,39.5618,-86.0994,58136.0,46184
34285.8,37875.4,39.7737,-86.1166,42067.4,46201
13170.0,23177.5,40.6955,-86.753,23501.0,46202
31438.0,30755.8,39.7525,-86.1255,38273.0,46203
9146.0,53431.0,39.7691,-86.1688,38364.0,46204
25617.75,35200.75,39.8209,-86.1395,37319.25,46205
78023.0,69512.0,39.8336,-86.1627,92431.67,46208
43083.5,47118.0,39.679,-86.1588,61811.0,46217
76470.8,23669.8,39.8077,-86.0932,29361.2,46218
101141.75,34578.5,39.7881,-86.0324,47643.75,46219
147106.0,76460.0,39.8623,-86.1505,135085.0,46220
57266.0,34720.0,39.6731,-86.2484,60091.0,46221
103396.5,43844.25,39.8012,-86.2155,62790.5,46222
37737.5,28195.67,39.8089,-86.2534,41493.17,46224
28400.0,30044.0,39.7292,-86.1479,37063.0,46225
34277.33,32880.83,39.8404,-86.0597,41945.17,46226
43781.0,38779.2,39.681,-86.1215,53351.8,46227
38076.0,28085.0,39.8615,-86.2028,44330.0,46228
31291.0,30448.0,39.794,-85.9803,37648.5,46229
50756.5,38258.0,39.8143,-86.3111,60156.0,46234
28952.0,50764.0,39.8372,-86.0007,45983.0,46235
165527.33,58009.67,39.8896,-85.9605,111239.33,46236
87015.0,57865.5,39.6667,-86.0316,96107.5,46237
70491.5,59960.0,39.901,-86.1156,86438.25,46240
35008.6,35906.8,39.731,-86.256,43132.8,46241
50072.67,46726.67,39.8435,-86.2514,63017.67,46254
81680.33,55702.33,39.9029,-86.0353,85241.33,46256
26716.0,33292.0,39.8911,-86.1947,34187.5,46260
27349.0,28359.0,39.8899,-86.2333,35187.5,46268
300000.0,56509.0,39.8855,-86.2974,103936.0,46278
300000.0,38716.0,41.3685,-87.4025,64168.0,46303
154341.0,60499.75,41.6124,-87.0693,103045.25,46304
74862.0,63914.0,41.4199,-87.3468,88440.25,46307
76952.0,56963.0,41.5077,-87.5074,84288.0,46311
30819.0,33383.5,41.6487,-87.4625,40198.0,46312
300000.0,52865.0,41.5209,-87.4338,90632.0,46319
9661.0,15154.0,41.6191,-87.5179,13375.0,46320
300000.0,58688.0,41.5481,-87.5126,85829.0,46321
68902.67,49804.67,41.5493,-87.4573,77704.33,46322
47012.0,37861.33,41.5778,-87.4511,54115.0,46323
123697.0,51547.0,41.5896,-87.5065,60907.33,46324
92849.0,61326.0,41.4037,-87.2214,100910.0,46341
58455.0,42791.0,41.5344,-87.2617,60868.5,46342
81165.0,50360.0,41.493,-86.6826,75941.0,46346
60309.0,43328.0,41.2925,-87.0,65924.0,46347
54561.0,40734.0,41.1254,-87.4008,63208.0,46349
213064.33,32781.33,41.5928,-86.7418,46878.0,46350
181749.0,43780.0,41.2911,-87.417,75115.5,46356
45859.22,43948.44,41.7017,-86.8826,56124.89,46360
42494.0,37100.0,41.2529,-86.7271,50835.0,46366
46402.25,46257.75,41.5693,-87.1904,59247.75,46368
300000.0,48423.0,41.6727,-86.607,84160.0,46371
55649.5,52808.0,41.4862,-87.4683,70289.5,46375
62972.5,47683.0,41.4485,-87.0184,72021.5,46383
146308.67,55647.0,41.4623,-87.1253,89635.0,46385
173711.0,52479.5,41.1004,-87.0824,70390.0,46392
47654.67,39776.0,41.679,-87.4922,56375.67,46394
10906.0,36518.0,41.5995,-87.3495,27022.0,46402
43358.0,77109.0,41.6081,-87.2622,68897.0,46403
22649.0,25179.0,41.5925,-87.3661,28661.0,46404
34331.0,29596.0,41.5807,-87.2557,39183.5,46405
42186.67,33677.67,41.5802,-87.4054,42560.67,46406
18792.0,29402.67,41.5787,-87.3352,29476.33,46407
45203.0,42871.0,41.531,-87.3678,53789.0,46408
34371.0,33125.0,41.5585,-87.3227,40983.0,46409
217651.0,38891.0,41.4796,-87.3772,62578.0,46410
47868.0,46323.0,41.2203,-86.2024,59314.0,46501
62402.0,53823.0,41.4159,-86.1464,73850.0,46506
174879.5,56687.0,41.7744,-85.8287,68996.0,46507
53764.0,51728.0,41.0832,-85.8868,67487.0,46510
300000.0,66625.0,41.2233,-86.4068,92938.0,46511
36066.5,24135.0,41.7103,-85.9689,39074.0,46514
93216.0,31875.0,41.681,-85.9484,45749.8,46516
165941.0,35768.5,41.6352,-85.9594,50498.0,46517
53081.5,45850.5,41.571,-85.8671,61624.5,46526
300000.0,40124.0,41.6024,-85.8079,58693.0,46528
191476.5,69392.0,41.7357,-86.1305,106990.0,46530
52730.0,40747.0,41.2456,-86.5394,60292.0,46534
125670.0,39028.33,41.4854,-86.2706,57497.0,46536
62866.0,29266.0,41.3396,-85.7958,66067.0,46538
62059.0,45468.0,41.6887,-85.7284,71053.0,46540
60798.0,40687.0,41.3917,-85.9169,63352.0,46542
37032.0,36435.0,41.6555,-86.166,48767.0,46544
62400.33,43724.67,41.6866,-86.1277,67909.33,46545
66710.0,56183.0,41.4829,-85.9748,76984.0,46550
37563.0,37302.0,41.5005,-85.8249,49042.0,46553
45701.0,50063.0,41.3097,-85.6903,62677.0,46555
300000.0,40803.0,41.6352,-86.0854,92070.0,46561
39515.0,44213.0,41.3258,-86.3135,52815.0,46563
44768.0,43486.0,41.4206,-85.7494,51342.0,46567
179643.0,39948.0,41.5726,-85.9734,70542.0,46573
64012.33,60494.33,41.2298,-85.84,80182.0,46580
49558.0,36548.0,41.2836,-85.8055,57754.0,46582
160260.0,42559.5,41.6822,-86.2577,55724.0,46601
143471.0,35093.4,41.6289,-86.2723,55568.0,46614
37949.5,31941.5,41.6754,-86.2114,44972.0,46615
34677.0,27805.0,41.6771,-86.2065,40690.0,46617
44344.6,44631.8,41.6777,-86.3322,56639.0,46619
31212.33,27973.0,41.7022,-86.281,34967.0,46628
71679.0,57398.0,41.7333,-86.201,83488.0,46635
46596.0,47772.33,41.7236,-86.2348,59131.33,46637
48956.0,40984.0,41.4047,-85.4173,53543.0,46701
50119.0,40637.0,41.6496,-85.0066,58261.0,46703
300000.0,38843.0,41.3716,-85.0656,56803.0,46706
37991.0,23761.0,40.6592,-84.9533,37924.0,46711
39583.33,35194.0,40.7128,-85.1709,48832.33,46714
38892.0,37484.0,41.4039,-84.879,48579.0,46721
176283.5,47869.0,41.2257,-85.3094,74624.0,46723
221935.0,41516.67,41.1572,-85.4913,74034.33,46725
34349.0,53425.0,40.8494,-84.9202,55282.0,46733
187822.0,56409.0,41.729,-85.0065,82466.5,46737
53012.0,40837.0,41.3272,-85.1221,63926.0,46738
39270.5,37183.5,40.893,-85.4926,50354.0,46750
41748.0,40436.0,41.4423,-85.2615,52749.0,46755
99121.2,44895.0,41.6294,-85.2707,60139.6,46761
37091.0,25899.0,41.1792,-85.6239,42963.0,46764
300000.0,50803.0,41.2238,-84.9909,80070.0,46765
40832.0,38173.0,41.4671,-85.5902,48507.5,46767
56102.0,50250.0,40.7029,-84.9342,66969.0,46772
47989.5,32239.5,40.9683,-84.9041,53734.5,46773
300000.0,47220.0,41.0409,-85.0144,70760.0,46774
43927.0,28715.0,41.3147,-84.9011,47415.0,46785
35076.0,28206.0,40.7056,-85.4852,40463.0,46792
46090.0,37734.0,41.4178,-85.0891,53391.0,46793
52112.0,43593.0,41.3136,-85.4287,61530.0,46796
300000.0,39553.0,41.0484,-84.8991,76543.0,46797
34123.0,27830.0,41.0596,-85.1756,39632.0,46802
27516.5,28616.5,41.0632,-85.1139,33007.0,46803
300000.0,64501.0,41.0602,-85.2552,99062.5,46804
45410.0,33697.5,41.0987,-85.1148,47669.0,46805
24442.0,39899.67,41.0415,-85.1013,37703.0,46806
53950.0,51124.0,41.0466,-85.151,70862.0,46807
34792.67,24303.33,41.0934,-85.1598,38174.33,46808
43071.0,32913.0,41.0377,-85.1776,46089.0,46809
116434.5,73760.5,41.0525,-85.3094,125710.0,46814
63522.0,47045.0,41.1084,-85.0508,71403.0,46815
25976.0,25651.0,41.0419,-85.0695,37086.0,46816
164094.0,45663.5,41.1642,-85.1639,65961.0,46818
38605.5,36346.5,41.1251,-85.1208,45540.0,46825
52807.25,49076.5,41.1367,-85.0793,66135.25,46835
300000.0,71906.0,41.2294,-85.1076,115995.0,46845
40276.83,41445.5,40.4845,-86.1245,50333.33,46901
46654.0,43956.0,41.1329,-85.9711,56631.0,46910
49334.67,36842.33,40.6502,-86.0458,56208.33,46914
56846.0,39248.0,40.5546,-86.6388,64295.0,46923
56337.0,48585.0,40.9035,-86.0527,65838.0,46926
48216.0,36740.0,40.413,-85.6037,51318.0,46928
40325.0,39899.5,40.571,-86.5286,52599.5,46929
52799.0,34531.0,40.974,-86.2356,49404.0,46931
300000.0,43772.0,40.4908,-85.9325,67625.0,46936
107871.75,44950.25,40.7378,-86.3209,58352.25,46947
26246.0,22083.5,40.5586,-85.6654,31383.5,46952
32162.0,37971.0,40.55,-85.6604,42028.0,46953
43336.0,25836.0,40.9794,-85.7889,47180.0,46962
29802.0,34299.0,40.7499,-86.0747,39086.5,46970
176267.0,39677.5,41.089,-86.2744,59449.5,46975
300000.0,34546.0,40.8411,-86.4082,64887.0,46978
300000.0,46734.0,40.4966,-86.3128,86462.0,46979
131824.67,51323.67,40.4597,-85.8165,61338.33,46986
55815.0,38892.0,40.5998,-85.7604,58019.0,46987
56344.0,51777.0,40.428,-85.5011,71678.0,46989
36815.0,35018.5,40.7917,-85.8201,45631.5,46992
300000.0,52785.0,41.0411,-86.5312,57984.0,46996
35977.0,38998.5,39.0626,-84.9084,46514.5,47001
52168.0,37718.0,39.3821,-84.9198,58669.5,47016
57607.0,35922.0,39.474,-85.183,57570.0,47024
168402.5,41002.0,39.1481,-84.8588,66194.0,47025
52192.0,29063.0,38.9521,-84.8661,55514.0,47040
49816.0,54484.0,39.2266,-85.1372,69885.0,47041
39619.5,38588.0,39.0581,-85.2822,49908.0,47042
59603.0,53056.0,38.8466,-85.1106,65331.0,47043
25875.0,40492.0,38.7495,-85.8141,35116.0,47102
73647.0,54999.0,38.4482,-85.9012,84974.0,47106
300000.0,38557.0,38.6652,-86.2975,36973.0,47108
26503.0,47522.0,38.4267,-85.6809,41306.0,47111
175309.5,43578.0,38.0758,-86.0668,62809.5,47117
300000.0,51643.5,38.3612,-85.9039,87669.5,47119
300000.0,66696.0,38.3179,-85.9115,107628.0,47122
69129.0,58654.0,38.3798,-85.9748,82258.0,47124
42716.0,28959.0,38.3067,-85.7577,45282.0,47129
177178.33,44767.5,38.3124,-85.6983,73876.17,47130
43549.0,45366.0,38.1713,-86.2369,55627.0,47137
45120.0,22770.0,38.6587,-85.6695,42868.0,47138
45648.0,35790.0,38.3477,-86.3172,52148.0,47140
34537.0,41551.0,38.3425,-86.2749,47364.0,47145
40293.67,38953.67,38.315,-85.8085,51673.17,47150
30547.0,39817.0,38.288,-86.0659,43586.0,47166
47454.5,33199.5,38.6541,-86.1425,48652.5,47167
57619.0,47060.0,38.3816,-85.7425,66080.0,47172
115232.75,50677.0,39.1945,-85.8978,70303.75,47201
56785.0,47965.5,38.8947,-86.1074,68072.5,47220
129440.33,44924.0,39.3087,-85.5127,60029.67,47240
300000.0,41520.0,38.9764,-85.7318,66228.0,47245
48503.0,38118.0,39.3001,-85.7818,56845.0,47246
51625.0,36198.67,38.8061,-85.4667,57103.33,47250
27022.0,31777.0,38.8246,-86.1722,39698.0,47260
44468.0,42433.0,39.0244,-85.5679,51852.5,47265
35998.5,33657.0,38.9584,-85.8717,44165.0,47274
25312.75,31020.25,40.1768,-85.3624,35824.75,47302
76337.0,48220.0,40.27,-85.3889,85028.0,47303
90298.5,26747.75,40.1902,-85.4197,34477.5,47304
15648.0,32554.0,40.1962,-85.3811,30409.0,47305
33265.5,38234.5,39.806,-85.1553,45281.5,47327
43821.0,36804.0,39.8112,-84.9959,53080.0,47330
47845.33,30833.67,39.6603,-85.2242,52241.33,47331
72164.0,51616.0,40.1026,-85.5092,80646.0,47334
33576.0,38042.0,39.9604,-84.8776,45717.0,47341
46887.5,40847.0,39.9142,-85.1506,54834.5,47346
34507.0,38316.0,40.4487,-85.343,45256.0,47348
34687.0,31874.0,39.9166,-85.4697,44563.0,47351
300000.0,32592.0,40.0851,-84.8777,57417.0,47355
43292.0,44522.5,39.9223,-85.3444,54880.25,47362
35704.0,27683.0,40.4919,-85.1467,39091.0,47369
50559.0,53248.0,40.375,-84.9101,65989.0,47371
54122.0,38549.0,40.3439,-85.1215,58630.0,47373
29501.75,29099.0,39.828,-84.9022,37676.25,47374
56568.0,55925.0,40.2456,-84.9088,63877.0,47380
47279.0,50837.0,39.8286,-85.3928,62402.5,47387
33083.0,32938.0,40.2019,-84.8243,39858.0,47390
19177.0,27794.0,40.1556,-84.9627,29430.0,47394
45717.5,40663.0,40.1829,-85.514,59120.0,47396
92501.0,40376.6,39.1279,-86.5228,52862.4,47401
41384.5,35384.5,39.1382,-86.5726,48189.5,47403
16493.0,16386.0,39.1772,-86.5293,19581.0,47404
61832.5,70028.25,39.199,-86.4783,83795.25,47408
38563.5,34196.5,38.8468,-86.4952,46885.0,47421
172238.5,45827.0,39.0213,-86.705,63985.0,47424
56138.0,36144.0,39.2359,-86.6006,65364.0,47429
26138.0,38019.0,38.5587,-86.6312,37007.0,47432
54274.67,46150.33,39.0717,-87.1219,63248.33,47441
20754.0,38643.0,38.7348,-86.473,36716.0,47446
51094.0,57597.0,38.504,-86.3764,67867.0,47454
48088.0,22915.0,39.2823,-86.9318,50881.0,47455
177688.0,57741.5,38.9413,-86.6064,84469.5,47462
22414.0,40558.0,39.2997,-86.6498,38444.0,47464
42864.67,38552.0,38.6386,-87.1696,51127.67,47501
300000.0,32643.0,38.7467,-87.3241,63607.0,47512
26894.0,36573.0,38.7962,-87.4559,41661.0,47516
48311.0,53904.0,38.8652,-87.023,60390.0,47529
44461.0,32748.0,38.1452,-86.9029,51358.0,47532
56993.0,40367.0,38.2546,-86.9378,61801.0,47542
66538.0,40003.0,38.4089,-87.0118,74839.0,47545
51787.5,48329.5,38.3936,-86.897,61539.0,47546
300000.0,38066.0,38.1496,-86.6277,72262.0,47551
39136.0,40573.0,38.4992,-87.2843,52740.0,47567
54570.0,42082.0,38.7813,-86.8168,62983.0,47581
38860.5,39423.5,37.9611,-86.7575,51707.5,47586
31025.25,30706.5,38.674,-87.5092,39636.0,47591
53541.5,34568.0,38.0314,-87.2743,57012.5,47601
45483.0,40159.0,38.0106,-87.031,52700.0,47611
62403.0,45052.0,38.1669,-87.3245,71051.0,47619
61225.0,44067.0,37.9852,-87.9309,65780.0,47620
96598.4,52521.0,37.9628,-87.3962,69831.6,47630
53462.5,43386.0,38.1773,-87.7599,59332.5,47633
60912.0,38253.0,37.882,-87.1602,65362.0,47634
39559.0,39891.0,38.2247,-87.5681,52738.0,47648
37452.0,34379.0,38.3336,-87.4474,48294.0,47649
43798.67,34722.67,38.3772,-87.5677,49989.33,47670
23022.0,68821.0,37.9746,-87.5733,49827.0,47708
24308.0,28214.0,38.0446,-87.5791,34823.0,47710
42267.0,37878.5,38.012,-87.5447,52499.17,47711
47947.67,35713.0,37.9474,-87.6278,53947.33,47712
29277.0,25444.5,37.9605,-87.5616,33376.0,47713
173406.25,30475.25,37.9648,-87.5172,47172.25,47714
129110.0,31339.67,37.994,-87.4788,44032.67,47715
72301.0,65405.0,38.0439,-87.6443,92450.0,47720
108242.0,48877.8,39.3878,-87.4287,70059.2,47802
39185.0,30963.5,39.4754,-87.3229,45620.0,47803
118408.33,30265.67,39.4902,-87.3903,40065.33,47804
54771.0,36515.0,39.5802,-87.3557,61807.0,47805
28404.0,26265.0,39.4575,-87.3962,36859.0,47807
35804.75,33968.0,39.4938,-87.1127,44255.5,47834
47864.0,44880.0,39.6661,-87.4625,59759.5,47842
34361.0,32134.0,39.1991,-87.3471,43715.0,47855
41239.0,35900.0,39.8737,-87.1944,50350.0,47859
300000.0,40845.0,39.7581,-87.2658,83268.0,47872
32345.0,33088.0,39.6225,-87.2816,42532.0,47874
31761.5,33624.5,39.1015,-87.4131,39261.0,47882
300000.0,49740.5,39.5306,-87.4577,75643.5,47885
24240.0,27282.5,40.4233,-86.8785,33033.0,47904
113280.25,47843.25,40.3885,-86.855,68517.75,47905
49690.33,48844.33,40.4657,-86.9523,62453.33,47906
55410.5,39980.5,40.3455,-86.8743,59923.0,47909
33447.0,25582.0,40.2902,-87.247,36560.0,47918
87238.0,61715.0,40.5292,-86.7759,94781.0,47920
73395.0,44951.0,40.6025,-86.8794,82844.0,47923
300000.0,57338.0,40.669,-86.6692,84247.0,47926
47309.0,52036.0,40.0429,-87.4804,64679.0,47928
52806.0,48884.0,40.1583,-87.3507,64549.0,47932
43736.75,39286.75,40.0242,-86.912,53723.5,47933
73276.0,55304.0,40.3597,-86.7547,83183.0,47941
45319.0,42037.0,40.9812,-86.771,54535.5,47946
47553.5,45361.0,40.8012,-87.4537,57019.5,47951
49894.0,36922.0,39.9166,-86.799,57055.0,47954
36794.0,37531.0,40.8759,-86.8979,44863.0,47959
184045.0,46178.0,40.7698,-86.7788,70270.5,47960
172725.0,35667.5,40.5895,-87.2719,53460.5,47971
66905.0,41918.0,40.83,-87.1592,73122.0,47977
49319.0,51727.0,40.9447,-87.0435,62755.0,47978
54544.0,36298.0,40.1156,-87.1829,57910.0,47987
131249.0,48425.0,40.2974,-87.4259,62372.0,47991
53503.5,42342.0,42.6391,-82.5797,61632.5,48001
61585.0,48868.0,43.1168,-82.6497,72520.0,48006
183095.67,68382.67,42.5378,-83.2158,127330.67,48009
171592.5,37644.0,42.487,-83.0234,57947.0,48015
