number_of_fastfood,zipcode,population,state,county,graduate_or_professional,highSchool_or_higher,bachelors_or_higher,median,stdev,lat,lon,clean_mean
5,90805,95808.0,CA,Los Angeles County,2.9,71.0,12.7,82708.0,44389.0,33.8668,-118.1849,57847.57
1,90806,42312.0,CA,Los Angeles County,4.6,67.2,17.0,37827.0,44889.0,33.8006,-118.1853,52087.0
2,90808,38637.0,CA,Los Angeles County,17.5,95.1,41.7,198451.0,62666.0,33.826,-118.1216,97827.5
1,90810,37422.0,CA,Los Angeles County,2.8,73.3,15.8,121009.0,47817.25,33.8132,-118.2157,83963.75
1,90815,39822.0,CA,Los Angeles County,17.9,94.5,47.6,89910.2,64207.2,33.7975,-118.1195,103468.8
1,91001,37699.0,CA,Los Angeles County,20.8,90.0,43.7,181586.5,62081.75,34.1912,-118.1429,88514.0
2,91104,38725.0,CA,Los Angeles County,17.1,82.6,42.6,167147.0,65347.0,34.1643,-118.1373,58183.0
1,91201,23510.0,CA,Los Angeles County,12.2,79.5,32.6,68275.67,55649.67,34.1709,-118.2909,78512.0
1,91204,17681.0,CA,Los Angeles County,6.7,80.7,26.9,55120.0,74657.0,34.1447,-118.2632,86436.0
1,91205,37664.0,CA,Los Angeles County,10.8,80.2,32.0,42964.0,47764.5,34.141,-118.2426,56478.67
3,91301,26007.0,CA,Los Angeles County,23.1,96.0,56.0,300000.0,62779.5,34.1409,-118.7561,161589.5
1,91302,25906.0,CA,Los Angeles County,32.6,97.5,64.2,300000.0,80376.0,34.1151,-118.6854,151185.0
2,91304,52846.0,CA,Los Angeles County,8.6,81.1,27.7,51185.33,44327.67,34.2085,-118.603,60370.0
1,91320,45502.0,CA,Ventura County,21.5,94.2,49.2,99308.67,66176.67,34.1708,-118.9474,111982.0
2,91321,34664.0,CA,Los Angeles County,8.3,80.1,25.7,183555.75,56295.5,34.3814,-118.5309,87129.25
1,91324,29689.0,CA,Los Angeles County,11.3,87.9,37.6,48807.0,50985.5,34.2387,-118.538,61040.0
1,91325,33558.0,CA,Los Angeles County,14.1,88.9,39.1,60939.5,62265.5,34.2394,-118.514,76272.5
2,91331,101536.0,CA,Los Angeles County,2.1,55.0,10.1,107685.78,41438.67,34.2542,-118.4205,62057.22
3,91342,95222.0,CA,Los Angeles County,4.8,70.7,17.6,61882.14,50538.57,34.305,-118.4402,73064.29
1,91343,64323.0,CA,Los Angeles County,6.3,74.5,25.1,75854.0,53598.75,34.2349,-118.48100000000001,85276.25
2,91350,37400.0,CA,Los Angeles County,11.4,93.1,35.3,181171.33,58005.67,34.4435,-118.5232,109633.0
1,91351,33247.0,CA,Los Angeles County,7.0,85.8,25.0,135648.25,52238.25,34.4346,-118.4621,89918.75
3,91355,33129.0,CA,Los Angeles County,15.0,95.6,45.7,170748.67,62103.67,34.4374,-118.5506,105715.0
1,91360,43222.0,CA,Ventura County,17.4,90.5,42.6,175495.0,64524.0,34.1962,-118.8722,97754.5
1,91362,35862.0,CA,Ventura County,23.3,95.2,55.8,77378.67,60804.0,34.204,-118.8563,88789.33
1,91367,42319.0,CA,Los Angeles County,19.1,95.1,53.5,96539.33,71444.0,34.1736,-118.6495,112887.0
1,91381,20790.0,CA,Los Angeles County,20.3,95.9,53.1,195398.0,76683.5,34.1985,-118.9296,140115.0
2,91405,54356.0,CA,Los Angeles County,5.5,70.7,19.2,41209.0,49284.5,34.2055,-118.4449,52333.5
1,91406,55385.0,CA,Los Angeles County,7.0,76.8,24.9,63663.17,56886.17,34.1979,-118.48899999999999,74674.33
2,91502,12080.0,CA,Los Angeles County,6.1,81.1,31.2,53601.5,44595.0,34.238,-118.3671,66760.0
1,91504,26833.0,CA,Los Angeles County,14.5,90.7,41.8,58401.0,48466.0,34.1941,-118.3333,68106.0
1,91602,18615.0,CA,Los Angeles County,16.6,96.6,57.6,72781.5,80534.0,34.1482,-118.3797,98801.5
1,91606,45040.0,CA,Los Angeles County,5.1,74.3,21.7,45656.5,52370.5,34.1886,-118.3878,60471.17
1,91702,61968.0,CA,Los Angeles County,5.3,76.0,17.6,99367.2,40532.8,34.1155,-117.90799999999999,62324.4
2,91706,77667.0,CA,Los Angeles County,2.2,67.0,12.2,135612.5,41905.5,34.084,-117.9694,61803.67
4,91710,87071.0,CA,San Bernardino County,6.3,77.1,19.8,138879.5,54042.58,33.9968,-117.6938,89300.92
3,91730,68807.0,CA,San Bernardino County,10.0,88.6,28.6,59902.0,53485.8,34.1056,-117.5899,72495.2
1,91731,30179.0,CA,Los Angeles County,2.3,57.3,10.6,42650.0,49935.75,34.0741,-118.0381,60318.5
2,91733,44622.0,CA,Los Angeles County,2.7,51.4,9.7,33670.0,34545.0,34.0469,-118.0589,46816.0
1,91737,25508.0,CA,San Bernardino County,14.0,93.5,36.5,103805.0,69168.0,34.1433,-117.5846,117092.0
2,91741,25780.0,CA,Los Angeles County,18.8,94.7,45.0,143701.5,63120.25,34.1827,-117.8591,107068.5
1,91744,86638.0,CA,Los Angeles County,2.2,62.8,10.1,123929.5,46810.75,34.0264,-117.9306,70727.12
1,91746,31319.0,CA,Los Angeles County,2.6,63.8,10.2,69710.5,46989.5,34.058,-117.9718,75541.0
1,91748,46565.0,CA,Los Angeles County,8.9,85.1,38.3,79179.33,53407.33,33.9793,-117.8905,86717.0
1,91752,29801.0,CA,Riverside County,5.2,78.0,16.9,83091.0,53484.0,33.9861,-117.5316,79762.0
2,91761,59933.0,CA,San Bernardino County,4.7,74.6,17.8,57989.33,45919.0,34.0341,-117.6117,65794.33
1,91762,58223.0,CA,San Bernardino County,3.8,70.9,13.7,90938.17,43491.17,34.0594,-117.6713,58324.0
2,91766,72100.0,CA,Los Angeles County,4.1,64.6,16.7,57179.33,39107.0,34.0452,-117.7495,62308.33
3,91767,49483.0,CA,Los Angeles County,5.4,72.2,18.6,52822.4,47524.8,34.0825,-117.7394,64005.8
1,91776,37843.0,CA,Los Angeles County,5.4,77.3,27.1,173803.5,58453.0,34.0911,-118.0999,78880.5
1,91786,52951.0,CA,San Bernardino County,8.2,86.9,25.9,115023.5,48990.5,34.1048,-117.6582,71715.25
2,91789,43973.0,CA,Los Angeles County,14.5,92.0,50.5,133974.8,64167.4,34.0183,-117.8635,105040.0
1,91791,33484.0,CA,Los Angeles County,9.9,87.5,32.4,163569.0,57991.67,34.0509,-117.9039,101112.33
1,91801,55265.0,CA,Los Angeles County,11.1,83.0,35.6,59610.0,61526.25,34.0844,-118.1234,74861.0
1,91910,76027.0,CA,San Diego County,7.5,79.4,24.3,69218.83,52938.0,32.6423,-117.0557,80312.5
1,91911,84241.0,CA,San Diego County,4.6,70.4,16.0,48303.0,37240.57,32.6091,-117.0733,56577.71
1,91932,26801.0,CA,San Diego County,5.7,82.8,18.8,46903.0,39167.33,32.5804,-117.1116,52337.67
1,91945,26673.0,CA,San Diego County,5.5,79.6,15.9,59324.33,47132.0,32.7298,-117.0415,69245.0
2,91950,62078.0,CA,San Diego County,2.9,73.3,14.4,41104.5,43389.33,32.6727,-117.085,53709.0
1,92014,13665.0,CA,San Diego County,40.8,99.2,75.1,128207.0,74695.0,32.9516,-117.2503,131231.0
4,92020,58554.0,CA,San Diego County,7.7,83.1,22.7,111948.4,56487.4,32.7875,-116.9624,76648.8
2,92021,69552.0,CA,San Diego County,5.0,84.3,17.1,39885.5,45010.0,32.8418,-116.8989,53054.5
1,92026,49327.0,CA,San Diego County,9.9,84.2,29.8,82496.14,39206.57,33.1411,-117.0858,53570.14
1,92028,48468.0,CA,San Diego County,10.2,84.3,29.9,55744.0,40528.33,33.408,-117.2139,63353.33
1,92054,42523.0,CA,San Diego County,9.3,83.8,28.9,53887.2,48669.8,33.1893,-117.3536,63220.2
2,92056,53920.0,CA,San Diego County,11.4,90.4,33.6,59028.5,55816.5,33.1994,-117.2848,71486.5
1,92071,56682.0,CA,San Diego County,8.8,93.1,28.8,224036.67,55540.0,32.8538,-116.9955,102443.67
1,92078,48009.0,CA,San Diego County,13.4,91.0,42.2,27008.0,31164.0,33.1392,-117.1895,37577.0
2,92102,44778.0,CA,San Diego County,7.2,71.8,21.5,30190.5,31967.5,32.7132,-117.1326,41627.0
1,92104,45788.0,CA,San Diego County,18.8,89.8,47.4,148296.67,75967.0,32.7345,-117.124,116299.0
1,92105,72724.0,CA,San Diego County,4.2,66.4,14.3,89605.5,43329.67,32.741,-117.0966,54333.17
1,92109,48430.0,CA,San Diego County,19.6,97.0,64.8,89366.0,63228.17,32.8044,-117.2441,96906.83
1,92110,28508.0,CA,San Diego County,15.5,95.2,44.4,119940.8,53523.0,32.7527,-117.1911,112908.8
1,92111,48380.0,CA,San Diego County,12.4,85.7,37.4,55107.17,50360.67,32.7603,-117.1584,66241.67
1,92113,57887.0,CA,San Diego County,1.5,57.7,7.2,32226.67,42671.33,32.6955,-117.1121,47503.0
1,92117,54489.0,CA,San Diego County,15.8,91.7,41.5,123457.5,52864.0,32.8326,-117.1936,74832.25
1,92118,23473.0,CA,San Diego County,30.9,97.6,62.5,300000.0,75276.0,32.6974,-117.1786,109138.0
2,92120,28518.0,CA,San Diego County,19.6,96.4,48.5,159309.33,60969.67,32.8001,-117.0711,95530.67
1,92121,4588.0,CA,San Diego County,41.0,98.6,78.2,300000.0,64452.0,32.8915,-117.1717,138229.0
2,92123,30202.0,CA,San Diego County,13.7,94.0,39.7,222831.0,43127.33,32.7928,-117.1527,72337.33
1,92126,80685.0,CA,San Diego County,15.1,90.9,44.7,134436.0,57088.2,32.916,-117.1413,94350.8
1,92128,49522.0,CA,San Diego County,25.3,96.8,60.1,204461.75,65631.25,32.9692,-117.0805,118324.25
1,92131,34425.0,CA,San Diego County,30.7,96.8,68.1,244959.0,72610.67,32.9128,-117.0924,136008.67
1,92154,88016.0,CA,San Diego County,3.5,72.7,15.3,107777.6,47533.0,32.5792,-117.0628,68854.4
1,92173,32416.0,CA,San Diego County,1.9,57.8,8.3,22299.0,34482.0,32.5642,-117.0496,34270.0
3,92203,29768.0,CA,Riverside County,9.8,88.4,27.4,61564.0,64261.5,33.7429,-116.2872,77483.0
2,92220,33101.0,CA,Riverside County,6.6,79.5,15.5,25825.0,23094.0,33.9267,-116.8943,28743.0
2,92223,49804.0,CA,Riverside County,9.6,87.4,24.5,42862.0,39982.5,33.9544,-116.9803,53361.25
3,92234,53253.0,CA,Riverside County,6.8,77.1,18.6,42464.8,43781.0,33.8063,-116.4653,55176.0
2,92236,44124.0,CA,Riverside County,0.6,55.7,4.0,31197.0,34129.5,33.6671,-116.1762,42170.5
1,92243,49425.0,CA,Imperial County,6.2,69.1,16.6,33107.5,40660.75,32.7862,-115.5476,44411.5
1,92253,39435.0,CA,Riverside County,13.9,90.0,34.9,48166.5,49457.5,33.6693,-116.3069,61644.0
6,92262,27561.0,CA,Riverside County,14.2,87.0,34.3,48639.0,51907.33,33.8438,-116.52600000000001,63491.67
1,92307,38583.0,CA,San Bernardino County,7.7,89.1,18.0,182797.5,57564.5,34.5235,-117.2024,88678.0
1,92311,33962.0,CA,San Bernardino County,4.1,78.0,11.2,43055.33,38058.33,34.8628,-117.0824,50790.33
1,92336,92306.0,CA,San Bernardino County,7.1,82.5,23.8,223308.0,45795.33,34.1224,-117.4431,80979.33
1,92345,81094.0,CA,San Bernardino County,3.2,75.6,9.4,51387.75,37012.5,34.4137,-117.2985,55908.75
2,92346,60320.0,CA,San Bernardino County,8.4,79.1,20.0,119868.0,50135.0,34.1198,-117.1879,71572.25
6,92373,35149.0,CA,San Bernardino County,23.0,93.4,45.8,140412.75,64921.25,34.0492,-117.1916,103361.25
2,92376,85857.0,CA,San Bernardino County,2.5,65.5,10.1,43588.6,41000.8,34.114000000000004,-117.3637,55858.0
1,92395,41384.0,CA,San Bernardino County,5.0,81.0,15.6,86951.33,44262.5,34.2838,-117.2983,59928.83
1,92399,54335.0,CA,San Bernardino County,9.0,87.8,22.1,85099.33,45845.5,34.0175,-117.056,61513.83
2,92404,58738.0,CA,San Bernardino County,3.1,72.6,11.7,44073.0,38699.6,34.1391,-117.2569,51932.2
3,92407,64225.0,CA,San Bernardino County,4.1,72.6,13.9,40674.0,36740.5,34.1682,-117.3155,47972.0
1,92501,21975.0,CA,Riverside County,7.4,80.7,20.1,174569.5,34610.0,34.0012,-117.3593,54864.5
1,92503,94029.0,CA,Riverside County,5.8,73.7,17.7,139023.33,44288.0,33.9285,-117.4375,68514.0
1,92504,57004.0,CA,Riverside County,6.5,81.1,17.4,109197.5,39783.25,33.9492,-117.4159,68553.5
1,92507,57347.0,CA,Riverside County,12.1,79.5,26.6,95222.6,41854.8,33.9848,-117.3338,54679.4
1,92508,38360.0,CA,Riverside County,14.0,91.1,34.0,108013.0,64937.0,33.8944,-117.3019,113015.0
1,92530,54710.0,CA,Riverside County,2.7,75.9,11.4,105874.5,38543.75,33.6561,-117.3428,49658.25
1,92545,40732.0,CA,Riverside County,5.2,83.9,14.4,35346.5,36324.0,33.7561,-117.0069,46270.5
1,92551,33670.0,CA,Riverside County,3.4,72.6,12.0,131701.0,43444.33,33.8938,-117.2226,62772.33
3,92553,74925.0,CA,Riverside County,2.6,68.2,9.9,43405.17,39057.17,33.9618,-117.2371,51855.5
1,92557,51551.0,CA,Riverside County,6.0,81.4,17.5,128172.0,45633.33,33.9517,-117.2473,66771.0
1,92562,64222.0,CA,Riverside County,11.1,91.7,31.1,57635.33,38622.0,33.5622,-117.2012,64451.33
1,92590,3951.0,CA,Riverside County,10.2,82.4,28.0,50400.5,54263.0,33.0527,-116.6289,69877.0
1,92606,23129.0,CA,Orange County,27.2,94.5,62.2,64229.5,58538.5,33.6849,-117.8222,76160.0
1,92612,31166.0,CA,Orange County,29.2,95.5,66.4,27414.33,35264.0,33.6562,-117.8273,39433.67
1,92618,29921.0,CA,Orange County,29.5,97.4,66.5,300000.0,59467.0,33.6725,-117.775,159907.0
3,92626,51133.0,CA,Orange County,11.9,89.8,42.9,172005.0,68751.27,33.6416,-117.9032,109889.73
2,92630,61081.0,CA,Orange County,14.1,90.5,41.5,142865.25,61227.25,33.6405,-117.6875,93905.0
1,92647,61285.0,CA,Orange County,12.2,88.2,35.7,165662.0,61185.0,33.7263,-118.0086,94509.6
2,92648,47701.0,CA,Orange County,16.5,92.8,45.6,94676.0,56550.83,33.6805,-118.0032,101608.33
4,92660,35935.0,CA,Orange County,27.2,97.8,68.3,86169.0,71003.0,33.6692,-117.8609,94533.0
1,92673,30553.0,CA,Orange County,20.1,97.7,53.4,155418.0,80651.5,33.4882,-117.5922,148929.0
1,92675,36548.0,CA,Orange County,12.2,84.4,37.4,109386.75,66564.25,33.4946,-117.661,74701.0
1,92677,65645.0,CA,Orange County,20.6,95.6,53.0,136506.29,75015.14,33.5303,-117.6979,120875.14
3,92683,91613.0,CA,Orange County,6.4,77.7,24.2,56618.5,52553.17,33.7505,-117.9801,70310.33
1,92688,45105.0,CA,Orange County,15.4,95.5,49.0,118476.8,67250.0,33.6485,-117.6115,120556.4
1,92691,49471.0,CA,Orange County,13.5,92.7,43.2,179223.33,62905.33,33.6444,-117.6655,123462.0
3,92704,89993.0,CA,Orange County,3.9,58.9,14.4,74174.62,52371.38,33.7211,-117.9051,79195.25
6,92705,47515.0,CA,Orange County,16.8,85.2,42.4,300000.0,78612.0,33.779,-117.7854,172734.0
2,92780,62017.0,CA,Orange County,9.9,81.4,32.3,168317.09,58080.64,33.7514,-117.81700000000001,99355.0
5,92801,66657.0,CA,Orange County,3.8,75.0,18.4,48075.25,41559.0,33.8454,-117.9508,57012.0
1,92802,42583.0,CA,Orange County,4.1,69.0,18.8,169407.0,38688.5,33.801,-117.921,66773.0
3,92804,86220.0,CA,Orange County,4.3,73.3,20.9,139186.17,52877.5,33.8203,-117.9766,68649.5
2,92805,73043.0,CA,Orange County,4.0,65.5,17.3,113478.75,45161.75,33.8342,-117.9113,67157.5
1,92806,40296.0,CA,Orange County,6.7,79.9,25.6,96448.0,61909.5,33.8291,-117.8795,103580.5
1,92807,35284.0,CA,Orange County,16.0,93.7,44.2,300000.0,67176.0,33.8523,-117.8077,105938.0
1,92831,36533.0,CA,Orange County,15.1,87.4,41.2,300000.0,45848.0,33.8768,-117.8944,72886.5
2,92833,53227.0,CA,Orange County,12.0,86.8,39.6,112486.75,39965.75,33.8722,-117.9691,56209.25
1,92841,34031.0,CA,Orange County,5.2,77.1,20.7,62132.0,57029.0,33.7903,-117.9773,72296.0
1,92860,26822.0,CA,Riverside County,6.4,83.7,17.8,193414.5,70707.5,33.9287,-117.564,113548.5
1,92866,15760.0,CA,Orange County,10.0,82.9,30.5,60350.0,50530.0,33.7932,-117.8365,70957.0
1,92868,27232.0,CA,Orange County,7.4,79.5,23.7,300000.0,51885.0,33.7813,-117.8679,64107.0
2,92869,36298.0,CA,Orange County,14.2,86.7,39.7,91946.0,66440.2,33.7949,-117.8014,106178.2
2,92870,53690.0,CA,Orange County,13.2,86.3,38.0,173570.5,63668.7,33.884,-117.837,105235.3
1,92879,46487.0,CA,Riverside County,6.3,80.7,20.7,70565.0,47237.0,33.8931,-117.5115,74692.0
1,92881,34466.0,CA,Riverside County,11.3,87.8,30.2,133899.0,52795.67,33.8407,-117.5413,78833.33
1,93001,33765.0,CA,Ventura County,12.1,84.9,31.0,66169.0,57185.67,34.2734,-119.2809,80593.0
1,93003,51041.0,CA,Ventura County,14.0,92.1,35.1,56438.5,50130.25,34.2779,-119.219,67642.75
1,93030,60582.0,CA,Ventura County,4.4,68.0,16.0,114275.4,53621.4,34.1924,-119.197,87729.4
1,93033,83103.0,CA,Ventura County,1.3,55.7,9.1,59079.2,42820.4,34.161,-119.1507,67518.0
1,93060,33837.0,CA,Ventura County,5.0,64.2,13.8,58141.33,60446.67,34.3657,-119.1268,72520.33
1,93109,11583.0,CA,Santa Barbara County,26.1,93.4,58.9,78130.0,73967.0,34.4052,-119.7206,98646.5
1,93117,57268.0,CA,Santa Barbara County,21.6,88.8,44.9,99190.0,44845.2,34.4285,-119.8529,64325.2
1,93203,22106.0,CA,Kern County,0.5,35.8,2.5,38595.0,42781.0,35.2236,-118.8334,53026.0
1,93243,1736.0,CA,Kern County,3.0,76.4,15.1,124398.0,48502.0,34.8167,-118.941,53093.33
1,93245,37502.0,CA,Kings County,4.6,83.7,18.0,187279.5,46187.0,36.2893,-119.7716,72600.0
2,93247,18676.0,CA,Tulare County,1.6,51.5,5.7,103841.5,40064.25,36.2099,-119.1013,48863.5
1,93257,75715.0,CA,Tulare County,3.9,65.6,10.5,26595.0,30275.0,36.0693,-119.0224,35312.67
1,93263,20346.0,CA,Kern County,1.9,57.2,8.0,34958.0,35282.5,35.5063,-119.2829,42904.0
1,93280,27572.0,CA,Kern County,1.6,54.1,4.0,38561.0,37204.0,35.5739,-119.3509,47921.0
1,93292,39089.0,CA,Tulare County,5.1,80.6,17.2,38537.33,43061.17,36.346,-119.2536,53505.17
1,93307,84667.0,CA,Kern County,1.4,56.3,4.7,70816.0,29297.29,35.3266,-118.9664,39607.0
1,93308,54497.0,CA,Kern County,4.7,84.0,14.8,43236.8,47975.6,35.4259,-119.0332,57050.4
3,93309,59492.0,CA,Kern County,5.9,83.0,19.2,142194.4,41588.6,35.3401,-119.05799999999999,53718.2
2,93405,35642.0,CA,San Luis Obispo County,16.0,86.4,37.0,34460.0,30747.5,35.2945,-120.6988,41846.5
1,93420,30022.0,CA,San Luis Obispo County,15.3,93.8,36.4,139652.67,62753.67,35.1233,-120.5852,76230.67
1,93422,33270.0,CA,San Luis Obispo County,10.9,94.8,33.2,50174.0,43619.5,35.4915,-120.6644,62049.0
1,93427,5662.0,CA,Santa Barbara County,15.7,87.1,33.8,71623.0,55978.0,34.6155,-120.1942,80327.0
9,93454,38980.0,CA,Santa Barbara County,4.8,67.8,15.7,105922.0,52805.0,34.9333,-120.4032,73941.0
1,93514,13976.0,CA,Inyo County,9.6,90.9,27.5,84997.0,51673.0,37.3448,-118.2425,91625.0
5,93534,38994.0,CA,Los Angeles County,5.0,81.6,14.1,37534.38,39740.62,34.6181,-117.9312,46445.25
3,93535,73948.0,CA,Los Angeles County,3.1,78.3,10.2,38880.75,45508.75,34.6934,-118.072,51794.25
4,93536,70969.0,CA,Los Angeles County,8.5,87.2,22.3,69773.0,47783.0,34.6914,-118.1914,78451.0
1,93546,9252.0,CA,Mono County,6.7,84.4,34.4,178470.5,51523.0,37.6398,-118.9849,75375.0
2,93550,75624.0,CA,Los Angeles County,2.1,68.1,8.9,41722.17,39496.17,34.5623,-118.0988,50536.0
5,93551,51023.0,CA,Los Angeles County,10.2,88.9,26.9,57522.0,53342.0,34.6028,-118.1488,73210.33
6,93555,34064.0,CA,Kern County,7.8,88.3,26.0,42771.5,41828.5,35.6682,-117.7083,53320.0
2,93560,20263.0,CA,Kern County,5.1,77.8,14.7,65076.0,33164.0,34.8582,-118.156,57877.0
1,93611,47988.0,CA,Fresno County,11.7,91.8,35.0,128746.75,50061.0,36.812,-119.6678,77553.75
2,93612,36062.0,CA,Fresno County,4.8,83.7,15.1,48336.25,34352.75,36.8113,-119.7123,50803.0
1,93618,30465.0,CA,Tulare County,2.3,60.9,9.1,41066.0,46291.5,36.5333,-119.416,56137.0
1,93630,19095.0,CA,Fresno County,1.8,58.8,7.6,29538.0,56260.0,36.7082,-120.1192,45548.0
2,93635,39969.0,CA,Merced County,3.7,71.6,11.4,42798.0,48414.0,37.0496,-120.8636,54495.0
1,93637,39952.0,CA,Madera County,3.5,71.8,13.6,46721.5,35102.25,36.9661,-120.1222,52815.5
3,93657,34349.0,CA,Fresno County,4.6,72.9,16.0,40172.67,56445.33,36.7246,-119.5416,60319.33
1,93662,30169.0,CA,Fresno County,2.8,65.1,9.5,162064.5,39227.5,36.564,-119.6589,51295.5
1,93703,34166.0,CA,Fresno County,2.0,63.1,7.3,26453.33,43788.33,36.7665,-119.7678,41391.33
2,93720,46402.0,CA,Fresno County,17.1,93.8,43.8,75609.67,53910.67,36.8594,-119.7506,84158.0
1,93726,42950.0,CA,Fresno County,5.1,79.1,15.0,40768.33,39333.67,36.7941,-119.7641,51622.67
1,93901,27387.0,CA,Monterey County,8.0,77.7,23.6,59213.0,48055.0,36.6742,-121.6731,68077.5
2,93955,34421.0,CA,Monterey County,7.9,76.9,22.8,49378.25,45652.25,36.6067,-121.8247,61873.5
1,94025,41491.0,CA,San Mateo County,41.8,93.3,69.9,213687.0,72008.25,37.4593,-122.1734,146571.5
1,94043,29689.0,CA,Santa Clara County,35.1,93.5,64.4,81735.0,65383.0,37.4012,-122.079,94554.67
1,94044,38844.0,CA,San Mateo County,16.2,94.1,44.1,164382.0,63957.0,37.631,-122.4917,102241.0
1,94080,66876.0,CA,San Mateo County,7.3,85.1,33.0,171852.8,61809.2,37.6576,-122.4402,95084.2
1,94085,23177.0,CA,Santa Clara County,26.3,84.7,53.5,115034.0,69230.0,37.3915,-122.0385,121744.0
1,94087,55987.0,CA,Santa Clara County,37.4,96.6,71.4,170396.0,76692.5,37.3542,-122.04799999999999,135375.0
1,94102,29319.0,CA,San Francisco County,16.1,82.0,44.5,49046.25,57889.5,37.7821,-122.4175,67276.75
1,94117,43323.0,CA,San Francisco County,29.8,97.0,76.2,178406.33,75429.33,37.7704,-122.441,127233.33
1,94124,35446.0,CA,San Francisco County,6.9,74.2,25.3,53329.33,59577.67,37.7273,-122.3907,73206.0
2,94304,3658.0,CA,Santa Clara County,54.8,97.5,81.2,74915.0,83976.5,37.4328,-122.1711,105460.0
1,94403,42252.0,CA,San Mateo County,23.0,93.3,54.9,300000.0,64962.5,37.5358,-122.3004,124110.5
2,94501,63228.0,CA,Alameda County,18.3,89.0,48.8,70397.86,71409.0,37.7689,-122.2593,88386.0
1,94513,59444.0,CA,Contra Costa County,7.6,91.1,29.4,153872.75,64709.25,37.9457,-121.7182,106513.5
1,94520,39535.0,CA,Contra Costa County,6.0,77.6,23.2,46649.6,45069.6,37.9794,-122.0371,57197.2
1,94526,32284.0,CA,Contra Costa County,23.7,97.8,65.5,238348.67,81043.67,37.8164,-121.9877,134859.67
2,94533,72349.0,CA,Solano County,5.0,80.9,18.3,124660.57,47232.71,38.2662,-122.0336,65529.29
2,94534,37794.0,CA,Solano County,11.5,94.0,39.6,95383.5,60073.0,38.23,-122.0997,103399.5
2,94536,72597.0,CA,Alameda County,21.2,93.2,50.0,94882.0,72956.6,37.5616,-122.0005,107373.2
2,94538,66493.0,CA,Alameda County,21.0,92.0,46.6,146620.14,60765.57,37.5237,-121.9682,104321.14
3,94541,65178.0,CA,Alameda County,7.8,80.8,25.3,138672.33,52933.33,37.6639,-122.09700000000001,71247.67
1,94544,78096.0,CA,Alameda County,5.1,78.1,20.8,54763.25,44848.25,37.635999999999996,-122.0565,62989.25
2,94545,32015.0,CA,Alameda County,6.8,84.8,28.5,185286.5,48843.0,37.629,-122.0944,83455.0
1,94549,29005.0,CA,Contra Costa County,31.8,97.6,71.0,236251.67,80387.67,37.897,-122.11,157484.0
1,94550,50122.0,CA,Alameda County,16.9,92.9,44.8,195509.75,60916.5,37.6749,-121.7789,104995.0
2,94551,42508.0,CA,Alameda County,15.2,91.6,41.0,156081.8,66206.4,37.7661,-121.68,108813.0
2,94553,49638.0,CA,Contra Costa County,11.3,92.2,35.2,104799.0,52696.8,38.0092,-122.1057,81559.4
1,94556,16039.0,CA,Contra Costa County,36.1,99.2,74.3,189167.0,76402.0,37.8798,-122.1365,171929.0
1,94558,68366.0,CA,Napa County,12.2,83.4,33.6,161486.12,68931.75,38.2993,-122.3235,98976.38
2,94560,44677.0,CA,Alameda County,10.1,89.1,31.3,79594.0,58217.33,37.5274,-122.0365,85735.0
2,94565,91323.0,CA,Contra Costa County,4.5,78.1,17.9,91833.29,50247.14,38.0329,-121.9076,73481.29
1,94566,43784.0,CA,Alameda County,28.6,96.3,61.6,152773.67,78034.67,37.6652,-121.8872,118419.33
1,94578,40603.0,CA,Alameda County,6.6,80.2,23.7,300000.0,78784.0,37.7212,-122.1238,145285.0
1,94583,35174.0,CA,Contra Costa County,23.7,96.2,62.9,141478.2,74368.2,37.7581,-121.9719,117885.4
2,94588,34611.0,CA,Alameda County,26.2,96.0,63.1,146243.0,81096.0,37.6533,-121.9308,151325.0
1,94601,50369.0,CA,Alameda County,6.2,64.6,19.6,146498.8,52403.0,37.778,-122.2164,71373.4
1,94605,43116.0,CA,Alameda County,14.6,83.9,32.4,75266.33,47036.33,37.7707,-122.1651,79189.33
1,94611,37900.0,CA,Alameda County,37.4,97.0,73.7,183027.25,72461.0,37.8248,-122.2319,123279.75
1,94618,16620.0,CA,Alameda County,43.7,96.5,78.2,222749.0,74942.5,37.8421,-122.242,163224.5
3,94621,33423.0,CA,Alameda County,2.1,54.3,7.9,38438.5,43712.0,37.7475,-122.1821,50662.5
1,94702,17720.0,CA,Alameda County,29.4,94.9,61.0,46329.0,58399.0,37.8729,-122.2878,71614.0
1,94703,21234.0,CA,Alameda County,33.9,95.8,68.0,75867.5,72446.75,37.8618,-122.2785,92912.0
1,94801,29923.0,CA,Contra Costa County,6.7,61.2,17.9,54979.5,59986.5,37.955,-122.3877,72373.0
2,94806,61452.0,CA,Contra Costa County,5.4,72.1,18.0,41540.6,42299.4,37.9738,-122.3363,53618.2
1,94925,9694.0,CA,Marin County,29.5,97.9,67.5,300000.0,79413.0,37.924,-122.5232,153399.0
3,95008,46507.0,CA,Santa Clara County,19.1,93.8,50.9,155007.43,70842.29,37.2797,-121.9566,111889.14
1,95014,62632.0,CA,Santa Clara County,43.5,97.1,77.5,198412.83,77560.17,37.3078,-122.0546,151270.83
1,95020,61480.0,CA,Santa Clara County,8.6,79.2,25.7,66575.0,62078.2,37.0066,-121.5827,82760.6
